x_col_pos,y_row_pos,x_col_vel,y_row_vel,x_col_acc,y_row_acc,space,r,fin,q,t,episode
2,5,-5,-2,-1,0,.,-1,False,-99.019,1,0
2,5,-5,-2,1,-1,.,-1,False,-99.1,1,0
2,5,-4,-3,-1,1,.,-1,False,-99.01171,1,0
2,5,-5,-2,-1,0,.,-1,False,-98.12881,2,0
2,5,-5,-2,0,1,.,-1,False,-98.9315929,1,0
2,5,-5,-2,-1,-1,.,-1,False,-98.9315929,1,0
2,5,-5,-2,1,1,.,-1,False,-98.9315929,1,0
2,5,-5,-2,-1,1,.,-1,False,-98.20170999999999,2,0
2,5,-5,-1,1,-1,.,-1,False,-99.019,1,0
2,5,-4,-2,0,-1,.,-1,False,-99.01105390000001,1,0
2,5,-4,-3,0,1,.,-1,False,-99.01105390000001,1,0
2,5,-4,-3,0,0,.,-1,False,-99.010994851,1,0
2,5,-4,-3,1,-1,.,-1,False,-99.1,1,0
2,5,-3,-4,1,0,.,-1,False,-99.1,1,0
2,5,-2,-4,1,-1,.,-1,False,-90.1,1,0
1,2,0,0,1,0,.,-1,False,-99.1,1,1
2,2,1,0,1,-1,.,-1,False,-99.1,1,1
2,2,2,-1,1,0,.,-1,False,-99.1,1,1
2,2,3,-1,-1,-1,.,-1,False,-99.1,1,1
2,2,3,-1,0,-1,.,-1,False,-99.1,1,1
2,2,3,-2,-1,-1,.,-1,False,-99.1,1,1
2,2,2,-3,1,0,.,-1,False,-99.1,1,1
2,2,3,-3,1,-1,.,-1,False,-99.1,1,1
2,2,4,-4,0,1,.,-1,False,-99.1,1,1
2,2,4,-3,1,-1,.,-1,False,-99.1,1,1
2,2,4,-3,0,0,.,-1,False,-99.019,1,1
2,2,4,-3,0,1,.,-1,False,-99.1,1,1
2,2,4,-2,-1,1,.,-1,False,-99.019,1,1
2,2,3,-1,-1,-1,.,-1,False,-98.28999999999999,2,1
2,2,2,-2,0,1,.,-1,False,-99.019,1,1
2,2,2,-1,-1,-1,.,-1,False,-99.019,1,1
2,2,2,-1,0,1,.,-1,False,-99.01171,1,1
2,2,2,-1,1,1,.,-1,False,-99.1,1,1
2,2,3,0,1,-1,.,-1,False,-99.1,1,1
2,2,4,-1,0,-1,.,-1,False,-99.01171,1,1
2,2,4,-2,0,-1,.,-1,False,-99.01171,1,1
2,2,4,-3,-1,1,.,-1,False,-99.01171,1,1
2,2,4,-3,-1,0,.,-1,False,-99.019,1,1
2,2,3,-3,-1,-1,.,-1,False,-99.1,1,1
2,2,2,-4,0,1,.,-1,False,-99.019,1,1
2,2,2,-3,1,0,.,-1,False,-98.20899999999999,2,1
2,2,3,-3,1,1,.,-1,False,-99.01105390000001,1,1
2,2,4,-2,0,0,.,-1,False,-99.01105390000001,1,1
2,2,4,-2,1,0,.,-1,False,-99.1,1,1
2,2,5,-2,0,1,.,-1,False,-99.1,1,1
2,2,5,-1,-1,1,.,-1,False,-99.1,1,1
2,2,4,0,1,0,.,-1,False,-99.1,1,1
2,2,5,0,0,1,.,-1,False,-99.1,1,1
2,2,5,1,-1,1,.,-1,False,-99.1,1,1
2,2,4,2,0,1,.,-1,False,-99.1,1,1
2,2,4,2,1,0,.,-1,False,-99.1,1,1
2,2,5,2,1,1,.,-1,False,-99.1,1,1
2,2,5,3,-1,1,.,-1,False,-99.1,1,1
2,2,4,4,1,-1,.,-1,False,-99.019,1,1
2,2,5,3,1,-1,.,-1,False,-99.019,1,1
2,2,5,3,0,-1,.,-1,False,-99.019,1,1
2,2,5,2,-1,0,.,-1,False,-99.019,1,1
2,2,4,2,1,-1,.,-1,False,-99.019,1,1
2,2,5,1,0,-1,.,-1,False,-99.019,1,1
2,2,5,0,1,1,.,-1,False,-99.019,1,1
2,2,5,0,0,0,.,-1,False,-99.01171,1,1
2,2,5,0,1,0,.,-1,False,-99.01105390000001,1,1
2,2,5,0,0,0,.,-1,False,-98.121533851,2,1
2,2,5,0,0,-1,.,-1,False,-99.019,1,1
2,2,5,-1,-1,-1,.,-1,False,-99.019,1,1
2,2,5,-1,1,-1,.,-1,False,-99.019,1,1
2,2,5,-2,-1,1,.,-1,False,-99.01105390000001,1,1
2,2,4,-1,0,-1,.,-1,False,-98.121533851,2,1
2,2,4,-2,1,-1,.,-1,False,-99.1,1,1
2,2,5,-3,-1,1,.,-1,False,-99.010994851,1,1
2,2,4,-2,0,1,.,-1,False,-98.93093804659,1,1
2,2,4,-1,0,1,.,-1,False,-99.019,1,1
2,2,4,0,-1,1,.,-1,False,-99.1,1,1
2,2,3,1,1,1,.,-1,False,-99.1,1,1
2,2,3,1,-1,1,.,-1,False,-99.019,1,1
2,2,3,1,1,0,.,-1,False,-99.1,1,1
2,2,4,1,-1,1,.,-1,False,-99.1,1,1
2,2,3,2,0,1,.,-1,False,-99.1,1,1
2,2,3,3,1,-1,.,-1,False,-99.01171,1,1
2,2,4,2,1,0,.,-1,False,-98.20170999999999,2,1
2,2,5,2,-1,0,.,-1,False,-98.0552539,2,1
2,2,4,2,-1,-1,.,-1,False,-99.01171,1,1
2,2,3,1,1,1,.,-1,False,-98.20170999999999,2,1
2,2,3,1,-1,1,.,-1,False,-98.2171,2,1
2,2,2,2,0,-1,.,-1,False,-99.1,1,1
2,2,2,2,1,-1,.,-1,False,-99.019,1,1
2,2,2,2,-1,-1,.,-1,False,-99.1,1,1
2,2,1,1,-1,1,.,-1,False,-99.1,1,1
2,4,0,2,1,0,.,-1,False,-99.1,1,1
2,4,1,2,1,1,.,-1,False,-99.1,1,1
2,4,1,2,1,0,.,-1,False,-99.1,1,1
2,4,2,2,1,0,.,-1,False,-99.1,1,1
2,4,3,2,-1,1,.,-1,False,-99.1,1,1
2,4,2,3,0,-1,.,-1,False,-99.1,1,1
2,4,2,3,1,-1,.,-1,False,-99.019,1,1
2,4,2,3,0,1,.,-1,False,-99.1,1,1
2,4,2,4,1,1,.,-1,False,-99.1,1,1
2,4,3,5,0,-1,.,-1,False,-99.1,1,1
2,4,3,4,-1,-1,.,-1,False,-99.01171,1,1
2,4,2,3,0,0,.,-1,False,-99.01171,1,1
2,4,2,3,0,-1,.,-1,False,-98.20899999999999,2,1
2,4,2,2,1,-1,.,-1,False,-99.1,1,1
5,5,3,1,1,-1,S,-1,False,-99.1,1,1
5,5,3,1,-1,-1,S,-1,False,-99.1,1,1
5,5,2,0,1,0,S,-1,False,-99.1,1,1
5,5,3,0,-1,1,S,-1,False,-99.1,1,1
5,5,2,1,-1,0,S,-1,False,-99.1,1,1
5,5,2,1,-1,1,S,-1,False,-99.1,1,1
5,5,1,2,0,0,S,-1,False,-99.1,1,1
5,5,1,2,-1,-1,S,-1,False,-99.1,1,1
5,5,0,1,-1,0,S,-1,False,-99.1,1,1
5,5,-1,1,-1,-1,S,-1,False,-99.1,1,1
3,5,-2,0,1,1,.,-1,False,-99.1,1,1
3,5,-1,1,0,-1,.,-1,False,-99.1,1,1
2,5,-1,0,-1,0,.,-1,False,-99.01171,1,1
2,5,-2,0,1,1,.,-1,False,-99.01171,1,1
2,5,-2,0,1,-1,.,-1,False,-99.1,1,1
1,4,-1,-1,0,-1,.,-1,False,-99.1,1,1
1,4,-1,-2,1,-1,.,-1,False,-90.1,1,1
1,2,0,0,0,-1,.,-1,False,-90.1,1,2
1,2,0,0,1,1,.,-1,False,-99.1,1,3
2,3,1,1,1,-1,.,-1,False,-99.1,1,3
2,3,2,0,1,0,.,-1,False,-99.1,1,3
2,3,3,0,0,-1,.,-1,False,-99.1,1,3
2,3,3,-1,1,-1,.,-1,False,-99.1,1,3
2,3,4,-2,1,-1,.,-1,False,-99.1,1,3
2,3,5,-3,-1,1,.,-1,False,-99.019,1,3
2,3,4,-2,0,0,.,-1,False,-99.019,1,3
2,3,4,-2,0,1,.,-1,False,-99.1,1,3
2,3,4,-1,1,0,.,-1,False,-99.1,1,3
2,3,5,-1,0,0,.,-1,False,-99.1,1,3
2,3,5,-1,0,-1,.,-1,False,-99.1,1,3
2,3,5,-2,1,0,.,-1,False,-99.1,1,3
2,3,5,-2,0,1,.,-1,False,-99.019,1,3
2,3,5,-2,1,1,.,-1,False,-99.019,1,3
2,3,5,-1,1,0,.,-1,False,-99.019,1,3
2,3,5,-1,-1,0,.,-1,False,-99.019,1,3
2,3,4,-1,-1,-1,.,-1,False,-99.1,1,3
2,3,3,-2,0,1,.,-1,False,-99.019,1,3
2,3,3,-1,1,-1,.,-1,False,-98.20170999999999,2,3
2,3,4,-2,0,0,.,-1,False,-98.12881,2,3
2,3,4,-2,1,1,.,-1,False,-99.01171,1,3
2,3,5,-1,0,-1,.,-1,False,-98.20170999999999,2,3
2,3,5,-2,1,1,.,-1,False,-98.0552539,2,3
2,3,5,-1,1,1,.,-1,False,-99.1,1,3
2,3,5,0,0,1,.,-1,False,-99.1,1,3
2,3,5,1,0,1,.,-1,False,-99.1,1,3
2,3,5,2,1,0,.,-1,False,-99.1,1,3
2,3,5,2,0,-1,.,-1,False,-99.019,1,3
2,3,5,2,1,1,.,-1,False,-99.1,1,3
2,3,5,3,-1,1,.,-1,False,-99.1,1,3
2,3,4,4,-1,-1,.,-1,False,-99.1,1,3
2,3,3,3,1,-1,.,-1,False,-99.1,1,3
2,3,4,2,-1,-1,.,-1,False,-99.1,1,3
2,3,3,1,0,0,.,-1,False,-99.1,1,3
2,3,3,1,1,1,.,-1,False,-99.019,1,3
2,3,4,2,-1,1,.,-1,False,-99.019,1,3
2,3,3,3,0,1,.,-1,False,-99.1,1,3
2,3,3,4,1,1,.,-1,False,-99.1,1,3
2,3,4,5,0,-1,.,-1,False,-99.019,1,3
2,3,4,4,-1,1,.,-1,False,-99.1,1,3
2,3,3,5,-1,0,.,-1,False,-99.1,1,3
2,3,2,5,1,-1,.,-1,False,-99.019,1,3
2,3,3,4,1,-1,.,-1,False,-99.1,1,3
2,3,4,3,1,1,.,-1,False,-99.1,1,3
2,3,5,4,0,0,.,-1,False,-99.1,1,3
2,3,5,4,0,1,.,-1,False,-99.1,1,3
2,3,5,5,-1,0,.,-1,False,-99.1,1,3
2,3,5,5,0,1,.,-1,False,-99.019,1,3
2,3,5,5,1,-1,.,-1,False,-99.01171,1,3
2,3,5,5,1,0,.,-1,False,-99.01105390000001,1,3
2,3,5,5,1,0,.,-1,False,-98.120943361,2,3
2,3,5,5,1,0,.,-1,False,-97.23973392739,3,3
2,3,5,5,0,-1,.,-1,False,-98.8515760534651,1,3
2,3,5,5,1,1,.,-1,False,-98.8515760534651,1,3
2,3,5,5,0,1,.,-1,False,-97.9686760534651,2,3
2,3,5,5,1,0,.,-1,False,-96.3673365881161,4,3
2,3,5,5,0,0,.,-1,False,-98.77306029293045,1,3
2,3,5,5,-1,0,.,-1,False,-98.20170999999999,2,3
2,3,4,5,0,0,.,-1,False,-99.01171,1,3
2,3,4,5,0,0,.,-1,False,-98.1215929,2,3
2,3,4,5,-1,-1,.,-1,False,-98.930943361,1,3
2,3,4,5,0,0,.,-1,False,-97.24037697099999,3,3
2,3,4,5,1,0,.,-1,False,-98.77306029293045,1,3
2,3,5,5,-1,0,.,-1,False,-97.23317292738999,3,3
2,3,4,5,0,1,.,-1,False,-98.85163392739,1,3
2,3,4,5,1,1,.,-1,False,-98.77306029293045,1,3
2,3,5,5,-1,0,.,-1,False,-96.36148956204099,4,3
2,3,4,5,0,1,.,-1,False,-97.81810446204099,2,3
2,3,4,5,1,0,.,-1,False,-97.6682883242211,2,3
2,3,5,5,1,-1,.,-1,False,-98.129539,2,3
2,3,5,4,1,-1,.,-1,False,-99.019,1,3
2,3,5,3,1,1,.,-1,False,-99.01171,1,3
2,3,5,4,-1,0,.,-1,False,-99.019,1,3
2,3,4,4,0,0,.,-1,False,-99.019,1,3
2,3,4,4,1,-1,.,-1,False,-99.01105390000001,1,3
2,3,5,3,0,1,.,-1,False,-99.01171,1,3
2,3,5,4,0,1,.,-1,False,-97.96253406058368,2,3
2,3,5,5,0,-1,.,-1,False,-97.88304651357112,2,3
2,3,5,4,1,-1,.,-1,False,-98.1281539,2,3
2,3,5,3,-1,0,.,-1,False,-99.019,1,3
2,3,4,3,-1,1,.,-1,False,-99.019,1,3
2,3,4,3,0,1,.,-1,False,-99.010994851,1,3
2,3,4,4,1,0,.,-1,False,-99.010994851,1,3
2,3,4,4,-1,-1,.,-1,False,-98.20899999999999,2,3
2,3,3,3,-1,1,.,-1,False,-99.019,1,3
2,3,3,3,-1,-1,.,-1,False,-99.1,1,3
4,5,2,2,0,-1,.,-1,False,-99.1,1,3
4,5,2,1,0,-1,.,-1,False,-99.1,1,3
4,5,2,0,-1,0,.,-1,False,-99.1,1,3
5,5,1,0,-1,-1,S,-1,False,-99.1,1,3
5,4,0,-1,-1,-1,S,-1,False,-99.1,1,3
5,4,-1,-2,-1,-1,S,-1,False,-99.1,1,3
5,4,-2,-3,-1,-1,S,-1,False,-99.1,1,3
5,4,-3,-4,-1,-1,S,-1,False,-99.1,1,3
5,4,-4,-5,0,1,S,-1,False,-99.1,1,3
5,4,-4,-4,-1,1,S,-1,False,-99.1,1,3
5,4,-5,-3,0,-1,S,-1,False,-99.1,1,3
5,4,-5,-4,0,-1,S,-1,False,-99.1,1,3
5,4,-5,-5,-1,-1,S,-1,False,-99.1,1,3
5,4,-5,-5,0,1,S,-1,False,-99.019,1,3
5,4,-5,-4,0,1,S,-1,False,-99.019,1,3
5,4,-5,-3,-1,1,S,-1,False,-99.1,1,3
5,4,-5,-2,1,0,S,-1,False,-99.1,1,3
5,4,-4,-2,0,1,S,-1,False,-99.1,1,3
5,4,-4,-2,-1,-1,S,-1,False,-99.019,1,3
5,4,-5,-3,-1,0,S,-1,False,-99.019,1,3
5,4,-5,-3,-1,1,S,-1,False,-98.20899999999999,2,3
5,4,-5,-2,0,1,S,-1,False,-99.019,1,3
5,4,-5,-2,1,-1,S,-1,False,-99.1,1,3
5,4,-4,-3,0,-1,S,-1,False,-99.1,1,3
5,4,-4,-3,-1,0,S,-1,False,-99.019,1,3
5,4,-4,-3,1,-1,S,-1,False,-99.01171,1,3
5,4,-4,-3,0,1,S,-1,False,-99.01171,1,3
5,4,-4,-2,-1,0,S,-1,False,-99.01171,1,3
5,4,-5,-2,0,-1,S,-1,False,-98.93881,1,3
5,4,-5,-3,0,-1,S,-1,False,-98.12880999999999,2,3
5,4,-5,-3,1,0,S,-1,False,-99.01105390000001,1,3
5,4,-4,-3,-1,-1,S,-1,False,-99.01171,1,3
5,4,-5,-4,1,1,S,-1,False,-99.01105390000001,1,3
5,4,-4,-3,0,-1,S,-1,False,-98.20899999999999,2,3
5,4,-4,-4,0,1,S,-1,False,-98.93881,1,3
5,4,-4,-3,1,0,S,-1,False,-99.1,1,3
5,4,-3,-3,0,-1,S,-1,False,-99.019,1,3
5,4,-3,-4,0,0,S,-1,False,-99.019,1,3
5,4,-3,-4,0,1,S,-1,False,-99.01171,1,3
5,4,-3,-3,-1,0,S,-1,False,-98.93881,1,3
5,4,-4,-3,0,-1,S,-1,False,-97.3925929,3,3
5,4,-4,-4,-1,1,S,-1,False,-98.1215929,2,3
5,4,-5,-3,1,0,S,-1,False,-97.975281871,2,3
5,4,-4,-3,1,1,S,-1,False,-99.1,1,3
5,4,-3,-2,0,1,S,-1,False,-99.1,1,3
5,4,-3,-1,-1,0,S,-1,False,-99.1,1,3
5,4,-4,-1,0,0,S,-1,False,-99.1,1,3
5,4,-4,-1,0,0,S,-1,False,-98.20899999999999,2,3
5,4,-4,-1,-1,1,S,-1,False,-99.1,1,3
5,4,-5,0,-1,-1,S,-1,False,-99.1,1,3
5,4,-5,0,0,0,S,-1,False,-99.019,1,3
5,4,-5,0,0,1,S,-1,False,-99.01171,1,3
5,4,-5,0,0,1,S,-1,False,-98.210539,2,3
5,4,-5,1,-1,-1,S,-1,False,-98.93894851,1,3
5,4,-5,0,1,-1,S,-1,False,-98.93894851,1,3
5,4,-5,0,-1,-1,S,-1,False,-98.28999999999999,2,3
5,4,-5,-1,0,1,S,-1,False,-98.93894851,1,3
5,4,-5,0,0,0,S,-1,False,-98.05604851000001,2,3
5,4,-5,0,-1,1,S,-1,False,-99.0045053659,1,3
5,4,-5,1,0,-1,S,-1,False,-98.9250443659,1,3
5,4,-5,0,0,1,S,-1,False,-97.392739092931,3,3
5,4,-5,1,0,-1,S,-1,False,-97.8978864476738,2,3
5,4,-5,0,1,-1,S,-1,False,-97.98386365900001,2,3
5,4,-4,-1,-1,-1,S,-1,False,-98.93881,1,3
5,4,-4,-1,0,-1,S,-1,False,-99.01105390000001,1,3
5,4,-4,-2,-1,1,S,-1,False,-99.0045053659,1,3
5,4,-5,-1,1,1,S,-1,False,-99.1,1,3
1,4,-4,0,-1,0,.,-1,False,-99.1,1,3
1,4,-5,0,-1,1,.,-1,False,-99.1,1,3
1,4,-5,1,-1,1,.,-1,False,-99.1,1,3
1,4,-5,2,-1,1,.,-1,False,-99.1,1,3
1,4,-5,3,1,-1,.,-1,False,-99.1,1,3
1,4,-4,2,1,-1,.,-1,False,-99.1,1,3
1,4,-3,1,-1,1,.,-1,False,-99.019,1,3
1,4,-4,2,-1,-1,.,-1,False,-99.019,1,3
1,4,-5,1,1,0,.,-1,False,-99.1,1,3
1,4,-4,1,1,-1,.,-1,False,-99.1,1,3
1,4,-3,0,0,-1,.,-1,False,-99.1,1,3
1,4,-3,-1,1,1,.,-1,False,-99.1,1,3
1,4,-2,0,0,1,.,-1,False,-99.1,1,3
1,4,-2,1,0,0,.,-1,False,-99.1,1,3
1,4,-2,1,1,-1,.,-1,False,-99.1,1,3
1,4,-1,0,0,1,.,-1,False,-99.1,1,3
1,4,-1,0,1,0,.,-1,False,-99.1,1,3
1,4,0,0,-1,0,.,-1,False,-99.019,1,3
1,4,-1,0,0,0,.,-1,False,-99.019,1,3
1,4,-1,0,-1,1,.,-1,False,-99.019,1,3
1,4,-2,1,0,0,.,-1,False,-98.20899999999999,2,3
1,4,-2,1,1,-1,.,-1,False,-98.20170999999999,2,3
1,4,-1,0,-1,-1,.,-1,False,-99.1,1,3
1,4,-2,-1,-1,0,.,-1,False,-99.1,1,3
1,4,-2,-1,0,-1,.,-1,False,-99.1,1,3
1,4,-2,-2,0,1,.,-1,False,-99.019,1,3
1,4,-2,-1,-1,0,.,-1,False,-98.20899999999999,2,3
1,4,-3,-1,1,0,.,-1,False,-98.93881,1,3
1,4,-2,-1,1,1,.,-1,False,-99.01171,1,3
1,4,-1,0,-1,-1,.,-1,False,-98.12880999999999,2,3
1,4,-2,-1,-1,-1,.,-1,False,-98.93881,1,3
1,4,-2,-1,-1,-1,.,-1,False,-98.144929,2,3
1,4,-3,-2,-1,0,.,-1,False,-99.1,1,3
1,4,-4,-2,0,0,.,-1,False,-99.1,1,3
1,4,-4,-2,-1,1,.,-1,False,-99.1,1,3
1,4,-5,-1,1,1,.,-1,False,-99.019,1,3
1,4,-4,0,1,1,.,-1,False,-99.01171,1,3
1,4,-3,1,-1,0,.,-1,False,-99.01171,1,3
1,4,-3,1,0,1,.,-1,False,-99.1,1,3
1,4,-3,2,0,-1,.,-1,False,-99.01105390000001,1,3
1,4,-3,1,-1,0,.,-1,False,-98.129539,2,3
1,4,-4,1,-1,0,.,-1,False,-99.019,1,3
1,4,-4,1,-1,-1,.,-1,False,-99.019,1,3
1,4,-5,0,1,0,.,-1,False,-99.019,1,3
1,4,-5,0,-1,0,.,-1,False,-99.01171,1,3
1,4,-5,0,-1,-1,.,-1,False,-99.01171,1,3
1,4,-5,-1,1,1,.,-1,False,-98.1281539,2,3
1,4,-4,0,-1,-1,.,-1,False,-98.931533851,1,3
1,4,-5,-1,-1,1,.,-1,False,-99.01105390000001,1,3
1,4,-5,0,0,1,.,-1,False,-99.019,1,3
1,4,-5,1,-1,1,.,-1,False,-98.20899999999999,2,3
1,4,-5,2,-1,0,.,-1,False,-99.019,1,3
1,4,-5,2,0,-1,.,-1,False,-98.93881,1,3
1,4,-5,1,0,-1,.,-1,False,-99.01105390000001,1,3
1,4,-5,0,0,-1,.,-1,False,-98.931533851,1,3
1,4,-5,-1,0,1,.,-1,False,-99.00383804659,1,3
1,4,-5,0,-1,0,.,-1,False,-98.11437704659,2,3
1,4,-5,0,-1,1,.,-1,False,-98.12880999999999,2,3
1,4,-5,1,-1,1,.,-1,False,-97.3925929,3,3
1,4,-5,2,1,0,.,-1,False,-99.01171,1,3
1,4,-4,2,1,0,.,-1,False,-99.010994851,1,3
1,4,-3,2,0,-1,.,-1,False,-98.04160702,2,3
1,4,-3,1,0,0,.,-1,False,-98.93165851,1,3
1,4,-3,1,1,1,.,-1,False,-99.1,1,3
1,4,-2,2,-1,1,.,-1,False,-99.1,1,3
1,4,-3,3,-1,0,.,-1,False,-99.1,1,3
1,4,-4,3,1,0,.,-1,False,-99.019,1,3
1,4,-3,3,1,-1,.,-1,False,-99.019,1,3
1,4,-2,2,1,0,.,-1,False,-99.1,1,3
1,4,-1,2,1,-1,.,-1,False,-99.1,1,3
1,5,0,1,-1,0,.,-1,False,-99.1,1,3
1,5,-1,1,0,-1,.,-1,False,-99.1,1,3
1,5,-1,1,-1,0,.,-1,False,-99.1,1,3
1,5,-2,1,1,0,.,-1,False,-99.019,1,3
1,5,-1,1,0,0,.,-1,False,-99.019,1,3
1,5,-1,1,1,-1,.,-1,False,-99.1,1,3
1,5,0,0,0,1,.,-1,False,-99.1,1,3
1,5,0,0,-1,-1,.,-1,False,-99.1,1,3
1,5,-1,-1,1,-1,.,-1,False,-99.1,1,3
1,5,-1,-1,-1,-1,.,-1,False,-99.1,1,3
1,5,-2,-2,1,-1,.,-1,False,-99.1,1,3
1,5,-1,-3,-1,-1,.,-1,False,-99.1,1,3
1,5,-1,-3,-1,-1,.,-1,False,-98.20899999999999,2,3
1,5,-1,-3,0,1,.,-1,False,-99.1,1,3
1,5,-1,-2,-1,1,.,-1,False,-99.1,1,3
1,5,-2,-1,-1,0,.,-1,False,-99.1,1,3
1,5,-2,-1,0,-1,.,-1,False,-99.019,1,3
1,5,-2,-1,0,0,.,-1,False,-99.01171,1,3
1,5,-2,-1,0,0,.,-1,False,-98.1215929,2,3
1,5,-2,-1,1,1,.,-1,False,-99.1,1,3
1,5,-1,0,1,0,.,-1,False,-99.019,1,3
1,5,0,0,1,-1,.,-1,False,-99.019,1,3
2,4,1,-1,-1,-1,.,-1,False,-99.019,1,3
2,4,1,-1,-1,0,.,-1,False,-99.1,1,3
2,3,0,-1,0,-1,.,-1,False,-90.1,1,3
1,2,0,0,-1,0,.,-1,False,-99.1,1,4
1,2,-1,0,-1,0,.,-1,False,-99.1,1,4
1,2,-2,0,1,0,.,-1,False,-99.019,1,4
1,2,-1,0,-1,0,.,-1,False,-98.20170999999999,2,4
1,2,-2,0,1,1,.,-1,False,-99.1,1,4
1,2,-1,1,1,0,.,-1,False,-99.019,1,4
1,3,0,1,0,1,.,-1,False,-99.1,1,4
1,5,0,2,0,0,.,-1,False,-99.1,1,4
1,5,0,2,1,-1,.,-1,False,-99.1,1,4
1,5,1,1,1,0,.,-1,False,-99.1,1,4
1,5,2,1,1,0,.,-1,False,-99.1,1,4
1,5,3,1,-1,1,.,-1,False,-99.1,1,4
1,5,2,2,0,1,.,-1,False,-99.1,1,4
1,5,2,3,0,-1,.,-1,False,-99.019,1,4
1,5,2,2,1,1,.,-1,False,-99.1,1,4
1,5,3,3,1,0,.,-1,False,-99.1,1,4
1,5,3,3,-1,1,.,-1,False,-99.019,1,4
1,5,3,3,-1,1,.,-1,False,-98.12881,2,4
1,5,3,3,0,0,.,-1,False,-98.9315929,1,4
1,5,3,3,0,-1,.,-1,False,-99.1,1,4
1,5,3,2,1,1,.,-1,False,-99.1,1,4
1,5,4,3,-1,1,.,-1,False,-99.1,1,4
1,5,3,4,0,1,.,-1,False,-99.1,1,4
1,5,3,5,-1,-1,.,-1,False,-99.1,1,4
1,5,2,4,-1,1,.,-1,False,-99.1,1,4
1,5,2,4,0,0,.,-1,False,-99.019,1,4
1,5,2,4,-1,0,.,-1,False,-99.1,1,4
1,5,1,4,0,0,.,-1,False,-99.1,1,4
1,5,1,4,1,0,.,-1,False,-99.01171,1,4
1,5,2,4,0,1,.,-1,False,-99.01171,1,4
1,5,2,4,0,0,.,-1,False,-98.1281539,2,4
1,5,2,4,1,-1,.,-1,False,-98.9315929,1,4
1,5,3,3,1,-1,.,-1,False,-99.1,1,4
1,5,4,2,0,-1,.,-1,False,-99.1,1,4
1,5,4,2,1,1,.,-1,False,-99.1,1,4
1,5,5,3,1,0,.,-1,False,-99.1,1,4
1,5,5,3,0,1,.,-1,False,-99.019,1,4
1,5,5,3,1,0,.,-1,False,-98.20170999999999,2,4
1,5,5,3,0,0,.,-1,False,-98.9381539,1,4
1,5,5,3,1,1,.,-1,False,-99.1,1,4
1,5,5,4,-1,1,.,-1,False,-99.1,1,4
1,5,4,5,-1,0,.,-1,False,-99.019,1,4
1,5,3,5,1,-1,.,-1,False,-99.1,1,4
1,5,4,4,0,-1,.,-1,False,-99.019,1,4
1,5,4,3,-1,-1,.,-1,False,-99.019,1,4
1,5,4,3,1,0,.,-1,False,-98.9381539,1,4
1,5,5,3,1,0,.,-1,False,-97.31969289999999,3,4
1,5,5,3,-1,1,.,-1,False,-98.858772361,1,4
1,5,5,3,-1,1,.,-1,False,-97.8316674859,2,4
1,5,5,3,0,1,.,-1,False,-98.1361,2,4
1,5,5,4,1,0,.,-1,False,-99.019,1,4
1,5,5,4,-1,1,.,-1,False,-98.20170999999999,2,4
1,5,4,5,-1,-1,.,-1,False,-99.019,1,4
1,5,3,4,0,0,.,-1,False,-99.019,1,4
1,5,3,4,0,1,.,-1,False,-98.20899999999999,2,4
1,5,3,5,1,1,.,-1,False,-99.01171,1,4
