space,y_row_pos,x_col_pos,y_row_vel,x_col_vel,r,fin,prev_val,t,val,best_x_col_a,best_y_row_a
.,2,2,-2,0,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-2,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,-2,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,-2,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,-2,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,-2,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,-1,-5,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,2,2,-1,-4,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,2,2,-1,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,-1,-2,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,-1,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,0,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,-1,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,-1,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,-1,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,-1,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,0,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,0,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,0,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,2,2,0,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,2,2,0,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,0,0,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,0,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,0,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,0,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,0,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,0,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,1,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,1,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,2,2,1,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,2,2,1,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,1,-1,-1,False,-2.4290408244623105,10,-2.429070379996575,-1,-1
.,2,2,1,0,-1,False,-2.436822144092339,10,-2.436927869594105,-1,-1
.,2,2,1,1,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,1,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,2,2,1,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,1,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,1,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,2,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,2,2,2,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,2,2,2,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,2,-2,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,2,-1,-1,False,-3.373534912024346,10,-3.374113526074349,-1,-1
.,2,2,2,0,-1,False,-3.46402946173888,10,-3.465496725409732,1,-1
.,2,2,2,1,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,2,2,2,2,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,2,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,2,2,2,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,2,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,3,-5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,-4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,-3,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,-2,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,-1,-1,False,-4.250670904638438,10,-4.259221975286913,-1,-1
.,2,2,3,0,-1,False,-4.250670904638438,10,-4.259221975286913,1,-1
.,2,2,3,1,-1,False,-4.250670904638438,10,-4.259221975286913,0,-1
.,2,2,3,2,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,3,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,2,2,3,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,-5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,-4,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,-3,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,-2,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,-1,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,0,-1,False,-5.367592218131431,10,-5.400771578271996,-1,0
.,2,2,4,1,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,2,2,4,2,-1,False,-4.770284693067137,10,-4.777870944127261,0,-1
.,2,2,4,3,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,4,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,4,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,2,2,5,-5,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,-4,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,-3,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,-2,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,-1,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,0,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,1,-1,False,-5.367592218131431,10,-5.400771578271996,0,-1
.,2,2,5,2,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,3,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,4,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,2,2,5,5,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,3,1,-5,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,-5,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,-5,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,-5,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,1,-5,-1,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-5,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,3,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,4,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-5,5,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-4,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,-4,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,-4,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,-4,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,1,-4,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,3,1,-4,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-4,4,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-4,5,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-3,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,-3,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,-3,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,-3,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,3,1,-3,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,1,-3,0,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-3,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-3,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-3,3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-3,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-3,5,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-2,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,-2,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,-2,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,3,1,-2,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,-2,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,1,-2,0,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-2,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-2,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-2,3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-2,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-2,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,1,-1,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,-1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,0,-1
.,3,1,-1,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,-1,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,-1,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,1,-1,0,-1,False,-1.18,10,-1.18,0,-1
.,3,1,-1,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-1,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,1,-1,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-1,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,-1,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,1,0,-5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,1,0,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,0,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,0,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,1,0,-1,-1,False,-2.097559766101888,10,-2.0975607578983397,1,-1
.,3,1,0,0,-1,False,-2.097559766101888,10,-2.0975607578983397,0,-1
.,3,1,0,1,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,-1
.,3,1,0,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,0,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,1,0,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,1,0,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,1,1,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,3,1,1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,1,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,1,1,-2,-1,False,-3.061232075988352,10,-3.0612648052712625,1,-1
.,3,1,1,-1,-1,False,-3.061232075988352,10,-3.0612648052712625,0,-1
.,3,1,1,0,-1,False,-3.1048847959746304,10,-3.1050127377169177,-1,-1
.,3,1,1,1,-1,False,-3.1050356469905154,10,-3.105182631224678,-1,-1
.,3,1,1,2,-1,False,-3.342413271627136,10,-3.347285967595026,-1,-1
.,3,1,1,3,-1,False,-3.5994166159087366,10,-3.6149753235673305,-1,-1
.,3,1,1,4,-1,False,-3.674144682790682,10,-3.732155452336674,-1,-1
.,3,1,1,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,1,2,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,3,1,2,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,1,2,-3,-1,False,-3.90684151294912,10,-3.9073185670424553,1,-1
.,3,1,2,-2,-1,False,-3.90684151294912,10,-3.9073185670424553,0,-1
.,3,1,2,-1,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,-1
.,3,1,2,0,-1,False,-4.019015847271398,10,-4.0205719759043355,-1,-1
.,3,1,2,1,-1,False,-4.193626727216512,10,-4.195563705686956,-1,-1
.,3,1,2,2,-1,False,-4.194904063091277,10,-4.197044161475057,-1,-1
.,3,1,2,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,0
.,3,1,2,4,-1,False,-4.941153399313793,10,-5.00236330749484,1,-1
.,3,1,2,5,-1,False,-4.770284693067137,10,-4.777870944127261,0,-1
.,3,1,3,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,3,1,3,-4,-1,False,-4.644992971642241,10,-4.649024624218971,1,-1
.,3,1,3,-3,-1,False,-4.644992971642241,10,-4.649024624218971,0,-1
.,3,1,3,-2,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,3,1,3,-1,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,3,1,3,0,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,3,1,3,1,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,3,1,3,2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,3,1,3,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,-1
.,3,1,3,4,-1,False,-5.367592218131431,10,-5.400771578271996,1,-1
.,3,1,3,5,-1,False,-5.367592218131431,10,-5.400771578271996,0,-1
.,3,1,4,-5,-1,False,-5.271451578766721,10,-5.293256223760423,1,-1
.,3,1,4,-4,-1,False,-5.271451578766721,10,-5.293256223760423,0,-1
.,3,1,4,-3,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,1,4,-2,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,1,4,-1,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,1,4,0,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,1,4,1,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,1,4,2,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,3,1,4,3,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,3,1,4,4,-1,False,-5.699995587967975,10,-5.761611735975696,-1,-1
.,3,1,4,5,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,3,1,5,-5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,-4,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,-3,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,-2,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,-1,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,0,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,1,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,2,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,1,5,3,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,3,1,5,4,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,3,1,5,5,-1,False,-6.0174644895536895,10,-6.187140431456606,-1,-1
.,3,2,-5,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,-5,-4,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,2,-5,-3,-1,False,-1.0,10,-1.0,0,-1
.,3,2,-5,-2,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-5,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-5,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-5,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,-4,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,-4,-4,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,2,-4,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,3,2,-4,-2,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-4,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-4,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-4,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-4,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,-3,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,-3,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,3,2,-3,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,2,-3,-2,-1,False,-1.0,10,-1.0,0,-1
.,3,2,-3,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-3,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-3,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-3,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-3,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-3,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-3,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,-2,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-2,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,-2,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,2,-2,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,3,2,-2,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-2,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-2,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-2,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-2,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-2,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-2,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,-1,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,2,-1,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,-1,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,3,2,-1,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,3,2,-1,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,3,2,-1,0,-1,False,-1.18,10,-1.18,-1,-1
.,3,2,-1,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,3,2,-1,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,-1,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,-1,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,-1,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,0,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,2,0,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,3,2,0,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,3,2,0,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,3,2,0,-1,-1,False,-2.097559766101888,10,-2.0975607578983397,1,-1
.,3,2,0,0,-1,False,-2.097559766101888,10,-2.0975607578983397,0,-1
.,3,2,0,1,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,-1
.,3,2,0,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,3,2,0,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,0,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,0,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,2,1,-5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,1,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,3,2,1,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,3,2,1,-2,-1,False,-3.061232075988352,10,-3.0612648052712625,1,-1
.,3,2,1,-1,-1,False,-3.08618742084544,10,-3.086239192620226,0,-1
.,3,2,1,0,-1,False,-3.1048847959746304,10,-3.1050127377169177,-1,-1
.,3,2,1,1,-1,False,-3.1095117403215617,10,-3.109674593298954,-1,-1
.,3,2,1,2,-1,False,-3.4357188696774403,10,-3.44409538415039,-1,-1
.,3,2,1,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,3,2,1,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,1,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,2,2,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,3,2,2,-4,-1,False,-4.054471804687744,10,-4.055659778477759,0,-1
.,3,2,2,-3,-1,False,-3.90684151294912,10,-3.9073185670424553,1,-1
.,3,2,2,-2,-1,False,-3.90684151294912,10,-3.9073185670424553,0,-1
.,3,2,2,-1,-1,False,-4.019015847271398,10,-4.0205719759043355,-1,-1
.,3,2,2,0,-1,False,-4.11883722669975,10,-4.120469525300189,-1,-1
.,3,2,2,1,-1,False,-4.193626727216512,10,-4.195563705686956,-1,-1
.,3,2,2,2,-1,False,-4.141190943118721,10,-4.1431406165837465,1,-1
.,3,2,2,3,-1,False,-4.323549577247718,10,-4.3518540594682005,0,-1
.,3,2,2,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,3,2,2,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,2,3,-5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,2,3,-4,-1,False,-4.644992971642241,10,-4.649024624218971,1,-1
.,3,2,3,-3,-1,False,-4.644992971642241,10,-4.649024624218971,0,-1
.,3,2,3,-2,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,3,2,3,-1,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,3,2,3,0,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,3,2,3,1,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,3,2,3,2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,3,2,3,3,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,3,2,3,4,-1,False,-4.770284693067137,10,-4.777870944127261,0,-1
.,3,2,3,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,3,2,4,-5,-1,False,-5.271451578766721,10,-5.293256223760423,1,-1
.,3,2,4,-4,-1,False,-5.271451578766721,10,-5.293256223760423,0,-1
.,3,2,4,-3,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,2,4,-2,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,2,4,-1,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,2,4,0,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,3,2,4,1,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,3,2,4,2,-1,False,-5.367592218131431,10,-5.400771578271996,1,-1
.,3,2,4,3,-1,False,-5.367592218131431,10,-5.400771578271996,0,-1
.,3,2,4,4,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,3,2,4,5,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,3,2,5,-5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,-4,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,-3,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,-2,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,-1,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,0,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,1,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,3,2,5,2,-1,False,-5.808827739064499,10,-5.910255390086241,0,-1
.,3,2,5,3,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,3,2,5,4,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,3,2,5,5,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,4,1,-5,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,-5,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,-5,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,-5,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,1,-5,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,1,-5,0,-1,False,-1.0,10,-1.0,0,-1
.,4,1,-5,1,-1,False,-1.0,10,-1.0,-1,-1
.,4,1,-5,2,-1,False,-1.0,10,-1.0,-1,-1
.,4,1,-5,3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-5,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-5,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-4,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
