x_col_pos,y_row_pos,x_col_vel,y_row_vel,x_col_acc,y_row_acc,space,r,fin,q,t,ep
2,1,0,0,1,1,F,0,True,0.0,0,-1
2,1,1,1,1,-1,F,0,True,0.0,0,-1
2,1,0,1,-1,-1,F,0,True,0.0,0,-1
2,1,-1,0,-1,0,F,0,True,0.0,0,-1
2,1,-1,1,-1,-1,F,0,True,0.0,0,-1
2,1,1,-1,1,0,F,0,True,0.0,0,-1
2,1,-1,1,0,-1,F,0,True,0.0,0,-1
2,1,1,0,-1,-1,F,0,True,0.0,0,-1
2,1,0,1,-1,1,F,0,True,0.0,0,-1
2,1,1,0,1,1,F,0,True,0.0,0,-1
2,1,-1,-1,1,-1,F,0,True,0.0,0,-1
2,1,0,-1,-1,0,F,0,True,0.0,0,-1
2,1,1,1,-1,1,F,0,True,0.0,0,-1
2,1,-1,0,-1,1,F,0,True,0.0,0,-1
2,1,0,1,1,-1,F,0,True,0.0,0,-1
2,1,0,1,0,0,F,0,True,0.0,0,-1
2,1,0,0,1,-1,F,0,True,0.0,0,-1
2,1,-1,0,-1,-1,F,0,True,0.0,0,-1
2,1,-1,0,0,0,F,0,True,0.0,0,-1
2,1,-1,0,0,-1,F,0,True,0.0,0,-1
2,1,1,-1,0,-1,F,0,True,0.0,0,-1
2,1,1,0,0,-1,F,0,True,0.0,0,-1
2,1,-1,-1,-1,1,F,0,True,0.0,0,-1
1,1,0,-1,1,1,.,-1,False,-0.08347236954969225,88,314
1,1,0,0,1,0,.,-1,False,-0.1212763268644561,80,309
1,2,0,-1,1,-1,.,-1,False,-0.21760508497729109,17,310
1,1,1,-1,1,1,.,-1,False,-0.23778893571201337,59,304
1,1,1,-1,0,1,.,-1,False,-0.24432329089080937,61,315
1,1,1,1,0,-1,.,-1,False,-0.2472754000519734,29,316
1,2,0,-1,1,0,.,-1,False,-0.3053417035640923,16,313
1,1,1,1,1,-1,.,-1,False,-0.43233617854618,16,279
1,2,1,0,1,-1,.,-1,False,-0.43326984861261897,10,255
1,2,0,0,1,-1,.,-1,False,-0.5352858696037028,18,237
1,2,1,0,0,-1,.,-1,False,-0.6126336227612619,9,278
1,1,0,1,1,1,.,-1,False,-1.0,0,-1
1,2,1,-1,0,0,.,-1,False,-1.0,0,-1
1,1,0,1,-1,0,.,-1,False,-1.0,0,-1
1,3,1,0,0,0,.,-1,False,-1.0,0,-1
1,1,0,1,-1,-1,.,-1,False,-1.0,0,-1
1,2,1,1,0,1,.,-1,False,-1.0,0,-1
1,3,0,-1,0,1,.,-1,False,-1.0,0,-1
1,2,1,-1,-1,-1,.,-1,False,-1.0,0,-1
1,1,1,0,-1,-1,.,-1,False,-1.0,0,-1
1,1,0,1,1,-1,.,-1,False,-1.0,0,-1
1,3,0,-1,-1,1,.,-1,False,-1.0,0,-1
1,2,1,1,1,1,.,-1,False,-1.0,0,-1
1,1,1,0,1,0,.,-1,False,-1.0,0,-1
2,3,-1,-1,-1,-1,S,-1,False,-1.0,0,-1
1,3,1,0,-1,0,.,-1,False,-1.0,0,-1
2,3,-1,0,-1,1,S,-1,False,-1.0,0,-1
2,3,-1,0,1,0,S,-1,False,-1.0,0,-1
1,1,0,1,0,-1,.,-1,False,-1.0,0,-1
1,3,0,-1,1,0,.,-1,False,-1.0,0,-1
2,3,-1,0,0,0,S,-1,False,-1.0,0,-1
1,2,1,1,-1,-1,.,-1,False,-1.0,0,-1
1,2,1,-1,0,-1,.,-1,False,-1.0,0,-1
2,3,-1,0,1,-1,S,-1,False,-1.0,0,-1
1,2,1,1,-1,1,.,-1,False,-1.0,0,-1
1,3,1,0,-1,-1,.,-1,False,-1.0,0,-1
1,2,1,-1,-1,1,.,-1,False,-1.0,0,-1
1,3,1,0,0,1,.,-1,False,-1.0,0,-1
1,1,1,0,-1,0,.,-1,False,-1.0,0,-1
2,3,-1,0,0,1,S,-1,False,-1.0,0,-1
1,3,0,-1,-1,-1,.,-1,False,-1.0,0,-1
2,3,-1,-1,1,1,S,-1,False,-1.0,0,-1
1,3,0,-1,1,-1,.,-1,False,-1.0,0,-1
2,3,-1,0,1,1,S,-1,False,-1.0,0,-1
1,1,1,0,1,-1,.,-1,False,-1.0,0,-1
1,2,1,-1,-1,0,.,-1,False,-1.0,0,-1
1,3,0,-1,-1,0,.,-1,False,-1.0,0,-1
1,1,0,1,1,0,.,-1,False,-1.0,0,-1
2,3,-1,-1,1,-1,S,-1,False,-1.0,0,-1
2,3,-1,-1,1,0,S,-1,False,-1.0,0,-1
1,1,0,1,0,1,.,-1,False,-1.0,0,-1
1,2,1,1,0,0,.,-1,False,-1.0,0,-1
1,2,1,1,1,0,.,-1,False,-1.0,0,-1
1,2,1,-1,0,1,.,-1,False,-1.0,0,-1
1,1,1,0,1,1,.,-1,False,-1.0,0,-1
1,2,1,-1,1,1,.,-1,False,-1.0,0,-1
2,3,-1,-1,0,-1,S,-1,False,-1.0,0,-1
1,1,0,1,0,0,.,-1,False,-1.0,0,-1
1,1,1,0,0,-1,.,-1,False,-1.0,0,-1
1,3,0,-1,1,1,.,-1,False,-1.0,0,-1
1,3,1,0,1,1,.,-1,False,-1.0,0,-1
1,2,1,1,1,-1,.,-1,False,-1.0,0,-1
2,3,-1,-1,0,1,S,-1,False,-1.0,0,-1
1,2,1,-1,1,0,.,-1,False,-1.0,0,-1
1,3,0,-1,0,-1,.,-1,False,-1.0,0,-1
1,3,1,0,-1,1,.,-1,False,-1.0,0,-1
1,2,1,1,0,-1,.,-1,False,-1.0,0,-1
1,1,1,0,0,1,.,-1,False,-1.0,0,-1
1,3,1,0,1,-1,.,-1,False,-1.0,0,-1
2,3,-1,0,-1,0,S,-1,False,-1.0,0,-1
2,3,-1,-1,0,0,S,-1,False,-1.0,0,-1
2,3,-1,-1,-1,0,S,-1,False,-1.0,0,-1
1,2,1,1,-1,0,.,-1,False,-1.0,0,-1
1,3,1,0,0,-1,.,-1,False,-1.0,0,-1
2,3,-1,0,-1,-1,S,-1,False,-1.0,0,-1
1,1,1,0,-1,1,.,-1,False,-1.0,0,-1
1,3,0,-1,0,0,.,-1,False,-1.0,0,-1
2,3,-1,-1,-1,1,S,-1,False,-1.0,0,-1
1,1,0,1,-1,1,.,-1,False,-1.0,0,-1
1,2,1,-1,1,-1,.,-1,False,-1.0,0,-1
1,3,1,0,1,0,.,-1,False,-1.0,0,-1
1,1,1,0,0,0,.,-1,False,-1.0,0,-1
2,3,-1,0,0,-1,S,-1,False,-1.0,0,-1
1,1,0,-1,0,-1,.,-1,False,-1.1101124329099477,142,315
1,1,0,-1,0,0,.,-1,False,-1.1118877728711327,117,315
1,1,0,-1,0,1,.,-1,False,-1.1271411784310146,141,315
1,1,1,-1,-1,0,.,-1,False,-1.1422676627422714,98,315
1,1,1,-1,-1,-1,.,-1,False,-1.1506484629712987,69,317
1,1,0,0,0,-1,.,-1,False,-1.1534093120482707,120,317
1,1,-1,-1,1,0,.,-1,False,-1.1562879143499685,137,317
1,1,0,0,0,0,.,-1,False,-1.1651042596831787,122,315
1,2,-1,-1,1,-1,.,-1,False,-1.1652465387644748,88,317
1,1,1,-1,-1,1,.,-1,False,-1.1782812095613335,89,315
1,1,0,-1,1,-1,.,-1,False,-1.1949291577076893,136,317
1,2,0,-1,0,0,.,-1,False,-1.1950106999642254,15,317
1,1,0,-1,1,0,.,-1,False,-1.206584307564163,144,315
1,1,0,0,1,-1,.,-1,False,-1.2151512578959662,105,315
1,1,1,-1,1,-1,.,-1,False,-1.2163780619996616,75,315
1,1,1,-1,0,0,.,-1,False,-1.2188096940125168,97,315
1,1,1,-1,0,-1,.,-1,False,-1.218918561693052,95,315
1,1,1,-1,1,0,.,-1,False,-1.2299791057540754,84,315
1,1,-1,-1,1,-1,.,-1,False,-1.2367133865536777,127,315
1,2,0,0,0,-1,.,-1,False,-1.2447012416085537,28,314
1,3,1,-1,-1,0,.,-1,False,-1.2478342728539267,12,315
1,2,1,0,-1,-1,.,-1,False,-1.261171659708838,10,278
1,1,0,0,1,1,.,-1,False,-1.2765502657858834,100,316
1,2,0,-1,0,-1,.,-1,False,-1.2793997268689292,27,315
1,1,1,1,-1,-1,.,-1,False,-1.286285409408351,22,283
1,1,-1,1,1,-1,.,-1,False,-1.3003606034071857,52,315
1,3,-1,-1,1,0,.,-1,False,-1.3037326227930823,57,315
1,2,1,0,0,0,.,-1,False,-1.3076383413059802,10,317
1,1,1,1,0,1,.,-1,False,-1.3179923248256709,33,306
1,2,1,0,-1,0,.,-1,False,-1.3228749968511933,11,294
1,3,1,-1,0,-1,.,-1,False,-1.3354146035227643,4,207
1,1,1,1,0,0,.,-1,False,-1.3378454211785225,27,306
1,1,-1,0,1,0,.,-1,False,-1.3429956343824319,114,315
1,3,1,-1,-1,-1,.,-1,False,-1.3434709960722393,8,207
1,1,1,1,1,0,.,-1,False,-1.3513228439901002,26,306
1,1,-1,-1,1,1,.,-1,False,-1.3577154910004103,133,317
1,1,-1,0,1,-1,.,-1,False,-1.3589609830012215,86,315
1,1,1,1,1,1,.,-1,False,-1.365750195037627,20,294
1,2,1,0,1,0,.,-1,False,-1.3801815338255856,11,294
1,2,0,-1,1,1,.,-1,False,-1.404103647503748,32,317
1,2,-1,0,1,-1,.,-1,False,-1.4169341653068697,70,317
1,2,0,-1,0,1,.,-1,False,-1.4192098240688407,28,315
1,2,0,0,0,0,.,-1,False,-1.4359414517518414,16,314
1,2,-1,-1,1,0,.,-1,False,-1.4389923216123077,110,317
1,2,0,0,1,0,.,-1,False,-1.4401845606144767,23,315
1,3,-1,-1,1,-1,.,-1,False,-1.4645017139369172,78,317
1,2,0,1,1,-1,.,-1,False,-1.4953096838240194,25,307
1,3,-1,0,1,-1,.,-1,False,-1.5185793776200542,138,317
1,3,0,0,0,-1,.,-1,False,-1.5435688973522261,51,317
1,3,1,-1,1,0,.,-1,False,-1.5461050680370385,7,294
1,2,-1,-1,1,1,.,-1,False,-1.5852341713722953,121,317
1,2,-1,1,1,-1,.,-1,False,-1.617780454142789,42,317
1,3,1,-1,0,0,.,-1,False,-1.6728471853017375,10,313
1,2,-1,0,1,0,.,-1,False,-1.6980646343903698,77,315
1,3,1,-1,1,-1,.,-1,False,-1.7828961097783154,12,313
1,1,0,0,-1,-1,.,-1,False,-1.821462129074463,124,315
1,1,1,1,-1,1,.,-1,False,-1.8358098234210554,16,293
1,2,0,1,0,-1,.,-1,False,-1.8361136517765264,26,310
1,1,0,-1,-1,1,.,-1,False,-1.9045814937575012,181,317
1,1,0,-1,-1,0,.,-1,False,-1.9328805630182153,204,317
1,3,1,-1,-1,1,.,-1,False,-1.9332857365648506,11,317
1,2,0,-1,-1,-1,.,-1,False,-1.9379101174804036,38,315
1,1,0,0,-1,0,.,-1,False,-1.95246160498764,141,315
1,1,0,-1,-1,-1,.,-1,False,-1.9529533587608823,163,317
1,1,0,0,0,1,.,-1,False,-2.0325269062524796,131,317
1,1,-1,-1,-1,0,.,-1,False,-2.0565646622178746,208,317
1,2,-1,-1,0,0,.,-1,False,-2.063138473124344,189,317
1,2,-1,-1,-1,-1,.,-1,False,-2.0645412366626434,185,317
1,1,-1,-1,0,-1,.,-1,False,-2.0649649501658396,218,317
1,2,0,-1,-1,0,.,-1,False,-2.071230790144638,47,317
1,1,-1,-1,-1,-1,.,-1,False,-2.071254552191753,162,315
1,2,-1,-1,0,-1,.,-1,False,-2.0720036999497573,193,317
1,1,-1,-1,0,0,.,-1,False,-2.0828902538306164,186,317
1,2,0,-1,-1,1,.,-1,False,-2.0840438776603447,53,317
1,2,-1,-1,-1,0,.,-1,False,-2.08943208685469,162,317
1,1,-1,0,0,-1,.,-1,False,-2.101832565860922,122,317
1,2,0,0,-1,0,.,-1,False,-2.1037070639670334,30,314
1,1,-1,0,-1,-1,.,-1,False,-2.1057877579817665,147,317
1,1,1,1,-1,0,.,-1,False,-2.117810330550908,22,299
1,1,0,0,-1,1,.,-1,False,-2.1189952777050705,143,315
1,2,0,0,-1,-1,.,-1,False,-2.1193761811351397,37,313
1,2,-1,0,0,-1,.,-1,False,-2.149422022259642,69,317
1,1,-1,-1,-1,1,.,-1,False,-2.1559109727269012,197,317
1,2,-1,0,-1,-1,.,-1,False,-2.167821935802562,87,317
1,3,0,0,1,-1,.,-1,False,-2.17134492371719,70,317
2,3,0,-1,-1,0,S,-1,False,-2.1833690456267143,131,317
1,2,1,0,-1,1,.,-1,False,-2.1840879280901775,8,315
1,1,-1,-1,0,1,.,-1,False,-2.1869557374410484,179,317
1,3,-1,-1,0,0,.,-1,False,-2.1912453207967086,92,317
1,3,-1,-1,0,-1,.,-1,False,-2.1930336247311097,115,315
1,2,-1,-1,-1,1,.,-1,False,-2.193977585615407,196,317
1,1,-1,0,-1,0,.,-1,False,-2.198213963841514,122,317
1,1,-1,0,0,0,.,-1,False,-2.1987195159417907,133,317
1,3,-1,0,0,-1,.,-1,False,-2.1998856267701963,199,317
1,3,-1,-1,-1,0,.,-1,False,-2.2003312063693197,116,315
1,1,-1,1,0,-1,.,-1,False,-2.2030202621264703,94,315
1,3,-1,-1,-1,-1,.,-1,False,-2.204452533646822,106,315
1,1,-1,1,-1,0,.,-1,False,-2.2119075333233384,106,315
1,3,-1,0,-1,-1,.,-1,False,-2.2149238005429988,191,317
1,1,-1,0,0,1,.,-1,False,-2.2168176089443485,135,317
1,1,-1,1,-1,-1,.,-1,False,-2.220439397718537,82,315
1,2,-1,-1,0,1,.,-1,False,-2.2317134490902686,178,317
1,1,-1,0,-1,1,.,-1,False,-2.232616486978273,135,315
1,1,-1,1,-1,1,.,-1,False,-2.232743362085604,119,315
1,1,-1,1,0,0,.,-1,False,-2.2351742558826992,107,315
1,3,-1,-1,0,1,.,-1,False,-2.251595414460068,108,317
1,2,-1,0,-1,0,.,-1,False,-2.2524181811261297,77,317
1,3,-1,0,0,0,.,-1,False,-2.254371835620186,212,317
1,3,0,0,-1,-1,.,-1,False,-2.2543718461286586,96,315
2,3,0,-1,-1,-1,S,-1,False,-2.261331636358301,125,317
1,1,-1,1,0,1,.,-1,False,-2.265003707492728,87,315
1,2,-1,0,0,0,.,-1,False,-2.275477957361925,78,317
1,3,-1,0,-1,0,.,-1,False,-2.275715014029067,222,317
1,1,-1,0,1,1,.,-1,False,-2.286490633240888,141,317
1,3,-1,-1,-1,1,.,-1,False,-2.2890984026287526,113,317
1,3,0,0,-1,0,.,-1,False,-2.3020995448120685,95,317
1,2,-1,1,0,-1,.,-1,False,-2.308670989942131,53,317
2,3,0,-1,-1,1,S,-1,False,-2.31186312550036,122,317
1,1,-1,1,1,1,.,-1,False,-2.320980204123179,104,317
1,1,-1,1,1,0,.,-1,False,-2.323498616027376,93,315
1,3,1,-1,1,1,.,-1,False,-2.3282622365352323,10,315
1,3,-1,1,0,-1,.,-1,False,-2.347433751835041,190,317
1,2,-1,1,-1,-1,.,-1,False,-2.3576304003630817,51,317
1,3,-1,-1,1,1,.,-1,False,-2.360210971949216,145,317
1,3,-1,0,1,0,.,-1,False,-2.3850470066025955,180,317
1,3,0,1,-1,-1,.,-1,False,-2.397113790354926,199,317
2,3,-1,1,-1,-1,S,-1,False,-2.402098111536903,119,317
2,3,0,0,-1,0,S,-1,False,-2.40914112037175,151,317
2,3,0,1,-1,-1,S,-1,False,-2.4168284432603158,207,317
1,3,0,0,0,0,.,-1,False,-2.4326197655733464,82,317
2,3,-1,1,0,-1,S,-1,False,-2.4415033122077383,126,317
1,2,-1,0,-1,1,.,-1,False,-2.450389117853499,91,317
1,2,0,0,-1,1,.,-1,False,-2.4614584912323987,44,315
1,2,-1,0,0,1,.,-1,False,-2.4717849577688114,75,317
1,2,-1,1,0,1,.,-1,False,-2.4844551596634394,57,317
1,2,-1,1,-1,1,.,-1,False,-2.4862039019215914,59,317
1,2,-1,1,0,0,.,-1,False,-2.4882486256083296,57,317
1,2,-1,1,-1,0,.,-1,False,-2.4894457085810173,47,314
1,2,0,1,-1,-1,.,-1,False,-2.50849663511188,54,314
2,3,0,0,-1,-1,S,-1,False,-2.5257285070606166,149,317
1,3,1,1,-1,-1,.,-1,False,-2.5350972529995155,76,317
1,3,-1,1,1,-1,.,-1,False,-2.564039639049727,195,317
1,3,-1,1,-1,-1,.,-1,False,-2.565375059827575,223,317
1,2,0,1,-1,1,.,-1,False,-2.581356177639562,39,317
1,3,0,1,0,-1,.,-1,False,-2.5814123595350202,232,317
1,2,0,1,-1,0,.,-1,False,-2.602268914109593,33,315
1,3,-1,0,-1,1,.,-1,False,-2.731045711217652,304,317
1,2,1,0,0,1,.,-1,False,-2.7442852711515373,10,294
1,2,1,0,1,1,.,-1,False,-2.759819363533544,15,317
1,3,-1,0,0,1,.,-1,False,-2.8955243216927453,317,317
1,3,0,0,-1,1,.,-1,False,-2.9043794808787866,133,317
1,3,-1,0,1,1,.,-1,False,-2.958232018535766,346,317
1,2,0,0,0,1,.,-1,False,-2.9616798267462077,51,317
1,3,0,0,0,1,.,-1,False,-2.96398558057086,121,317
1,2,-1,0,1,1,.,-1,False,-2.984416885170403,145,317
2,3,0,-1,0,-1,S,-1,False,-2.986351349998429,210,317
2,3,0,-1,0,0,S,-1,False,-2.997472159437653,211,317
2,3,0,0,0,-1,S,-1,False,-3.0013548913119847,237,317
1,2,-1,1,1,0,.,-1,False,-3.0673527465599464,65,317
2,3,1,-1,-1,0,S,-1,False,-3.0912299165023893,433,317
1,3,0,0,1,1,.,-1,False,-3.0302971341453664,104,317
1,3,-1,1,-1,1,.,-1,False,-3.1069344555612624,329,317
1,3,-1,1,0,1,.,-1,False,-3.108128594264026,319,317
1,3,-1,1,0,0,.,-1,False,-3.1125452359404604,322,317
2,3,-1,1,1,-1,S,-1,False,-3.112627357837626,200,317
1,3,0,1,-1,1,.,-1,False,-3.1161506530387095,305,317
1,3,-1,1,-1,0,.,-1,False,-3.1174624860909987,310,317
1,2,-1,1,1,1,.,-1,False,-3.1180260366553862,82,317
2,3,1,0,-1,-1,S,-1,False,-3.1188200793138763,519,317
1,3,-1,1,1,1,.,-1,False,-3.1210265711101552,327,317
2,3,-1,1,-1,1,S,-1,False,-3.12386729412952,195,317
1,3,0,1,-1,0,.,-1,False,-3.1253557055236953,296,317
1,3,0,1,0,0,.,-1,False,-3.126598348074565,290,317
2,3,0,1,-1,1,S,-1,False,-3.1295358801102147,280,317
2,3,0,-1,0,1,S,-1,False,-3.130508826673392,223,317
1,3,-1,1,1,0,.,-1,False,-3.1311141794187805,365,317
2,3,0,0,-1,1,S,-1,False,-3.1312501878490577,240,317
2,3,0,1,-1,0,S,-1,False,-3.1333503462855306,310,317
2,3,-1,1,-1,0,S,-1,False,-3.133730947684251,195,317
1,3,0,1,0,1,.,-1,False,-3.13549694339612,329,317
2,3,-1,1,0,1,S,-1,False,-3.136767195452565,212,317
2,3,0,1,0,-1,S,-1,False,-3.140281723895913,272,317
2,3,0,0,0,0,S,-1,False,-3.144105509970406,249,317
2,3,-1,1,0,0,S,-1,False,-3.1466108653363616,217,317
2,3,0,1,0,1,S,-1,False,-3.1533759330341073,314,317
2,3,0,1,0,0,S,-1,False,-3.163263463720396,353,317
2,3,0,0,0,1,S,-1,False,-3.167823676998924,269,317
2,3,-1,1,1,1,S,-1,False,-3.1695308259538764,207,317
1,3,1,1,-1,1,.,-1,False,-3.1732114406912815,138,317
2,3,-1,1,1,0,S,-1,False,-3.1761325983826594,194,317
1,3,1,1,-1,0,.,-1,False,-3.1920192067226627,115,317
1,2,0,1,0,1,.,-1,False,-3.1954772948636108,52,317
2,3,1,-1,-1,-1,S,-1,False,-3.1960105805872083,404,317
2,3,1,1,-1,-1,S,-1,False,-3.20881377152606,530,317
1,2,0,1,0,0,.,-1,False,-3.226308096033879,67,315
1,3,0,1,1,0,.,-1,False,-3.2270872323904483,296,317
2,3,1,0,-1,1,S,-1,False,-3.2318219366716314,632,317
1,3,1,1,1,0,.,-1,False,-3.2369560208546617,132,317
1,3,0,1,1,1,.,-1,False,-3.2378632847329603,280,317
2,3,1,0,-1,0,S,-1,False,-3.2417299179963486,517,317
1,3,1,1,1,1,.,-1,False,-3.2435983583939842,113,317
1,3,1,1,0,1,.,-1,False,-3.2499531333172844,117,317
1,3,1,1,0,0,.,-1,False,-3.2511452816236046,116,317
2,3,1,1,-1,0,S,-1,False,-3.2635968972790277,549,317
1,2,0,0,1,1,.,-1,False,-3.2767840728616346,62,317
2,3,1,-1,-1,1,S,-1,False,-3.2786611544661413,491,317
1,3,1,-1,0,1,.,-1,False,-3.377053631360685,24,317
2,3,1,1,-1,1,S,-1,False,-3.3873374701227297,587,317
1,3,0,0,1,0,.,-1,False,-3.48292968077019,190,317
1,2,0,1,1,1,.,-1,False,-3.6075871930615357,39,315
2,3,0,1,1,-1,S,-1,False,-3.625097063196293,454,317
1,3,0,1,1,-1,.,-1,False,-3.6530183445246407,383,317
1,3,1,1,0,-1,.,-1,False,-3.657539247819392,165,317
2,3,0,0,1,0,S,-1,False,-3.6685093396980157,392,317
2,3,0,0,1,1,S,-1,False,-3.6694073496231816,393,317
2,3,0,-1,1,1,S,-1,False,-3.6732366845349294,353,317
1,3,1,1,1,-1,.,-1,False,-3.702588441359085,175,317
2,3,0,-1,1,-1,S,-1,False,-3.726974032111563,353,317
2,3,0,0,1,-1,S,-1,False,-3.7511390691400006,372,317
2,3,0,1,1,0,S,-1,False,-3.755899562838725,472,317
2,3,0,-1,1,0,S,-1,False,-3.7596597310212307,321,317
2,3,1,0,1,0,S,-1,False,-3.78559211625274,884,317
2,3,1,1,1,-1,S,-1,False,-3.7887320166648135,871,317
2,3,1,-1,1,1,S,-1,False,-3.7970032700143377,746,317
2,3,1,0,0,0,S,-1,False,-3.7975057098118774,900,317
2,3,1,-1,0,1,S,-1,False,-3.799465864989366,745,317
2,3,1,0,1,-1,S,-1,False,-3.8019916476613362,882,317
2,3,1,-1,1,-1,S,-1,False,-3.8058961875192736,763,317
2,3,0,1,1,1,S,-1,False,-3.809742034526888,485,317
2,3,1,0,0,-1,S,-1,False,-3.809871185573132,856,317
2,3,1,-1,0,0,S,-1,False,-3.811452047871283,719,317
2,3,1,-1,0,-1,S,-1,False,-3.820639564677084,723,317
2,3,1,-1,1,0,S,-1,False,-3.8235296924785613,751,317
2,3,1,1,0,-1,S,-1,False,-3.8282936218299968,802,317
1,2,0,1,1,0,.,-1,False,-3.852897905764659,57,315
2,3,1,0,1,1,S,-1,False,-3.878225807061712,880,317
2,3,1,0,0,1,S,-1,False,-3.8963204567910363,935,317
2,3,1,1,0,1,S,-1,False,-3.9237092177349906,909,317
2,3,1,1,0,0,S,-1,False,-3.9264839521021777,871,317
2,3,1,1,1,1,S,-1,False,-3.927310368359062,865,317
2,3,1,1,1,0,S,-1,False,-3.927965800280905,889,317
