fold,run,eta,h1,h2,ce_te,acc_te
3,41,0.4,8.0,6.0,,0.34532374100719426
3,42,0.4,8.0,6.0,4886.023725096415,0.34532374100719426
3,43,0.4,8.0,6.0,5641.110720985364,0.34532374100719426
3,44,0.4,8.0,6.0,,0.34532374100719426
3,45,0.4,8.0,6.0,4310.101856641898,0.34532374100719426
3,46,0.4,8.0,6.0,5891.164228086509,0.34532374100719426
3,47,0.4,8.0,6.0,,0.34532374100719426
3,48,0.4,8.0,6.0,3761.3077570553396,0.34532374100719426
3,49,0.4,8.0,6.0,3659.6675428125536,0.34532374100719426
3,50,0.4,8.0,6.0,,0.34532374100719426
3,51,0.4,8.0,6.0,4475.3706693746135,0.34532374100719426
3,52,0.4,8.0,6.0,3917.6979236669163,0.34532374100719426
3,53,0.4,8.0,6.0,,0.34532374100719426
3,54,0.4,8.0,6.0,3901.000959448731,0.34532374100719426
3,55,0.4,8.0,6.0,4187.235614252521,0.34532374100719426
4,0,0.4,8.0,6.0,,0.34532374100719426
4,1,0.4,8.0,6.0,6138.731083718579,0.34532374100719426
4,2,0.4,8.0,6.0,,0.34532374100719426
4,3,0.4,8.0,6.0,2100.3158725568032,0.34532374100719426
4,4,0.4,8.0,6.0,,0.34532374100719426
4,5,0.4,8.0,6.0,,0.34532374100719426
4,6,0.4,8.0,6.0,1524.3159011893736,0.34532374100719426
4,7,0.4,8.0,6.0,,0.34532374100719426
4,8,0.4,8.0,6.0,,0.34532374100719426
4,9,0.4,8.0,6.0,948.332727104844,0.34532374100719426
4,10,0.4,8.0,6.0,,0.34532374100719426
4,11,0.4,8.0,6.0,,0.34532374100719426
4,12,0.4,8.0,6.0,378.99948502992953,0.34532374100719426
4,13,0.4,8.0,6.0,,0.34532374100719426
4,14,0.4,8.0,6.0,,0.34532374100719426
4,15,0.4,8.0,6.0,209.5352341249065,0.34532374100719426
4,16,0.4,8.0,6.0,,0.34532374100719426
4,17,0.4,8.0,6.0,,0.34532374100719426
4,18,0.4,8.0,6.0,,0.34532374100719426
4,19,0.4,8.0,6.0,,0.34532374100719426
4,20,0.4,8.0,6.0,,0.34532374100719426
4,21,0.4,8.0,6.0,,0.34532374100719426
4,22,0.4,8.0,6.0,,0.34532374100719426
4,23,0.4,8.0,6.0,,0.34532374100719426
4,24,0.4,8.0,6.0,1659.1218447483434,0.34532374100719426
4,25,0.4,8.0,6.0,,0.34532374100719426
4,26,0.4,8.0,6.0,,0.34532374100719426
4,27,0.4,8.0,6.0,1473.0398587432076,0.34532374100719426
4,28,0.4,8.0,6.0,,0.34532374100719426
4,29,0.4,8.0,6.0,,0.34532374100719426
4,30,0.4,8.0,6.0,1023.9647352946879,0.34532374100719426
4,31,0.4,8.0,6.0,4786.634310726593,0.34532374100719426
4,32,0.4,8.0,6.0,,0.34532374100719426
4,33,0.4,8.0,6.0,4257.88758078574,0.34532374100719426
4,34,0.4,8.0,6.0,5044.609738697861,0.34532374100719426
4,35,0.4,8.0,6.0,,0.34532374100719426
4,36,0.4,8.0,6.0,3681.995212119857,0.34532374100719426
4,37,0.4,8.0,6.0,5292.705468721486,0.34532374100719426
4,38,0.4,8.0,6.0,,0.34532374100719426
4,39,0.4,8.0,6.0,3142.863102234459,0.34532374100719426
4,40,0.4,8.0,6.0,2622.179387335955,0.34532374100719426
4,41,0.4,8.0,6.0,,0.34532374100719426
4,42,0.4,8.0,6.0,5324.709823759199,0.34532374100719426
4,43,0.4,8.0,6.0,4086.3823711636846,0.34532374100719426
4,44,0.4,8.0,6.0,,0.34532374100719426
4,45,0.4,8.0,6.0,4748.708384287427,0.34532374100719426
4,46,0.4,8.0,6.0,4344.382400374382,0.34532374100719426
4,47,0.4,8.0,6.0,,0.34532374100719426
4,48,0.4,8.0,6.0,4172.710240188142,0.34532374100719426
4,49,0.4,8.0,6.0,4602.394183873402,0.34532374100719426
4,50,0.4,8.0,6.0,,0.34532374100719426
4,51,0.4,8.0,6.0,3597.451834706624,0.34532374100719426
4,52,0.4,8.0,6.0,4864.996853897396,0.34532374100719426
4,53,0.4,8.0,6.0,,0.34532374100719426
4,54,0.4,8.0,6.0,3306.5294679478575,0.34532374100719426
4,55,0.4,8.0,6.0,5105.280239376134,0.34532374100719426
5,0,0.4,8.0,6.0,,0.3404255319148936
5,1,0.4,8.0,6.0,6313.126853270105,0.3404255319148936
5,2,0.4,8.0,6.0,,0.3404255319148936
5,3,0.4,8.0,6.0,2000.9824753075363,0.3404255319148936
5,4,0.4,8.0,6.0,,0.3404255319148936
5,5,0.4,8.0,6.0,,0.3404255319148936
5,6,0.4,8.0,6.0,1348.1827274330824,0.3404255319148936
5,7,0.4,8.0,6.0,,0.3404255319148936
5,8,0.4,8.0,6.0,,0.3404255319148936
5,9,0.4,8.0,6.0,695.606086484549,0.3404255319148936
5,10,0.4,8.0,6.0,,0.3404255319148936
5,11,0.4,8.0,6.0,,0.3404255319148936
5,12,0.4,8.0,6.0,183.02653883417088,0.3404255319148936
5,13,0.4,8.0,6.0,1223.2749251481496,0.3404255319148936
5,14,0.4,8.0,6.0,9774.540825286625,0.3404255319148936
5,15,0.4,8.0,6.0,,0.3404255319148936
5,16,0.4,8.0,6.0,1557.4496582873694,0.3404255319148936
5,17,0.4,8.0,6.0,10051.02752434415,0.3404255319148936
5,18,0.4,8.0,6.0,,0.3404255319148936
5,19,0.4,8.0,6.0,1987.5028513502787,0.3404255319148936
5,20,0.4,8.0,6.0,6250.539775447938,0.3404255319148936
5,21,0.4,8.0,6.0,4213.415460235635,0.3404255319148936
5,22,0.4,8.0,6.0,,0.3404255319148936
5,23,0.4,8.0,6.0,5598.431568472832,0.3404255319148936
5,24,0.4,8.0,6.0,4519.415460217115,0.3404255319148936
5,25,0.4,8.0,6.0,,0.3404255319148936
5,26,0.4,8.0,6.0,4945.632690230395,0.3404255319148936
5,27,0.4,8.0,6.0,4825.415439895867,0.3404255319148936
5,28,0.4,8.0,6.0,,0.3404255319148936
5,29,0.4,8.0,6.0,4292.8328620531,0.3404255319148936
5,30,0.4,8.0,6.0,5131.397194553318,0.3404255319148936
5,31,0.4,8.0,6.0,,0.3404255319148936
5,32,0.4,8.0,6.0,3640.188749525033,0.3404255319148936
5,33,0.4,8.0,6.0,5421.035239953633,0.3404255319148936
5,34,0.4,8.0,6.0,,0.3404255319148936
5,35,0.4,8.0,6.0,3080.190583253153,0.3404255319148936
5,36,0.4,8.0,6.0,805.6863031634946,0.3404255319148936
5,37,0.4,8.0,6.0,4433.773266718106,0.3404255319148936
5,38,0.4,8.0,6.0,,0.3404255319148936
