fold,run,eta,h1,h2,ce_te,acc_te
3,49,0.1,3.0,2.0,703.9921238969737,0.6162790697674418
3,50,0.1,3.0,2.0,119.90186868788139,0.6162790697674418
3,51,0.1,3.0,2.0,229.7763571943557,0.6162790697674418
3,52,0.1,3.0,2.0,678.9760116272041,0.6162790697674418
3,53,0.1,3.0,2.0,702.9874988648983,0.6162790697674418
3,54,0.1,3.0,2.0,120.23257867356011,0.6162790697674418
3,55,0.1,3.0,2.0,235.2641410585871,0.6162790697674418
3,56,0.1,3.0,2.0,677.413268804018,0.6162790697674418
3,57,0.1,3.0,2.0,703.9179818011839,0.6162790697674418
3,58,0.1,3.0,2.0,119.92592779126933,0.6162790697674418
3,59,0.1,3.0,2.0,230.1799270148564,0.6162790697674418
3,60,0.1,3.0,2.0,678.8846687770019,0.6162790697674418
3,61,0.1,3.0,2.0,703.0419034056486,0.6162790697674418
3,62,0.1,3.0,2.0,120.21441034806827,0.6162790697674418
3,63,0.1,3.0,2.0,234.9659216452963,0.6162790697674418
3,64,0.1,3.0,2.0,677.5153485103286,0.6162790697674418
3,65,0.1,3.0,2.0,703.8572213939933,0.6162790697674418
3,66,0.1,3.0,2.0,119.94568679454115,0.6162790697674418
3,67,0.1,3.0,2.0,230.51083754725525,0.6162790697674418
3,68,0.1,3.0,2.0,678.8068252588106,0.6162790697674418
3,69,0.1,3.0,2.0,703.0882659060962,0.6162790697674418
3,70,0.1,3.0,2.0,120.19895135091664,0.6162790697674418
3,71,0.1,3.0,2.0,234.7118761972073,0.6162790697674418
3,72,0.1,3.0,2.0,677.6007818606952,0.6162790697674418
3,73,0.1,3.0,2.0,703.8063671721497,0.6162790697674418
3,74,0.1,3.0,2.0,119.9622533280202,0.6162790697674418
3,75,0.1,3.0,2.0,230.78791992167635,0.6162790697674418
3,76,0.1,3.0,2.0,678.7396357978616,0.6162790697674418
3,77,0.1,3.0,2.0,703.1282817272499,0.6162790697674418
3,78,0.1,3.0,2.0,120.18562601310705,0.6162790697674418
3,79,0.1,3.0,2.0,234.49267527775532,0.6162790697674418
3,80,0.1,3.0,2.0,677.673369793335,0.6162790697674418
3,81,0.1,3.0,2.0,703.7631576640291,0.6162790697674418
4,0,0.1,3.0,2.0,319.3102513826613,0.6162790697674418
4,1,0.1,3.0,2.0,769.3678921004323,0.6162790697674418
4,2,0.1,3.0,2.0,648.3509811174671,0.6162790697674418
4,3,0.1,3.0,2.0,152.7034348591087,0.6162790697674418
4,4,0.1,3.0,2.0,531.0632987307106,0.6162790697674418
4,5,0.1,3.0,2.0,292.3008479197998,0.6162790697674418
4,6,0.1,3.0,2.0,831.5762756599327,0.6162790697674418
4,7,0.1,3.0,2.0,149.4486012283792,0.6162790697674418
4,8,0.1,3.0,2.0,549.2368372191911,0.6162790697674418
4,9,0.1,3.0,2.0,776.6843182478752,0.6162790697674418
4,10,0.1,3.0,2.0,121.77810613308108,0.6162790697674418
4,11,0.1,3.0,2.0,280.46504121659774,0.6162790697674418
4,12,0.1,3.0,2.0,793.9006460587889,0.6162790697674418
4,13,0.1,3.0,2.0,136.83134520026937,0.6162790697674418
4,14,0.1,3.0,2.0,355.6477941933495,0.6162790697674418
4,15,0.1,3.0,2.0,478.2491545603517,0.6162790697674418
4,16,0.1,3.0,2.0,395.4379098754524,0.6162790697674418
4,17,0.1,3.0,2.0,427.56710331526125,0.6162790697674418
4,18,0.1,3.0,2.0,317.231855953698,0.6162790697674418
4,19,0.1,3.0,2.0,269.28754097609334,0.6162790697674418
4,20,0.1,3.0,2.0,760.5566829465679,0.6162790697674418
4,21,0.1,3.0,2.0,429.17024384564684,0.6162790697674418
4,22,0.1,3.0,2.0,350.5360971428812,0.6162790697674418
4,23,0.1,3.0,2.0,499.0923996180513,0.6162790697674418
4,24,0.1,3.0,2.0,396.5220413651924,0.6162790697674418
4,25,0.1,3.0,2.0,443.4818941927225,0.6162790697674418
4,26,0.1,3.0,2.0,390.084694043718,0.6162790697674418
4,27,0.1,3.0,2.0,184.78373293680642,0.6162790697674418
4,28,0.1,3.0,2.0,575.2611181803438,0.6162790697674418
4,29,0.1,3.0,2.0,541.6230651926692,0.6162790697674418
4,30,0.1,3.0,2.0,481.75535598260643,0.6162790697674418
4,31,0.1,3.0,2.0,197.2907119765234,0.6162790697674418
4,32,0.1,3.0,2.0,631.4604669730265,0.6162790697674418
4,33,0.1,3.0,2.0,730.5370387639487,0.6162790697674418
4,34,0.1,3.0,2.0,118.00026065103786,0.6162790697674418
4,35,0.1,3.0,2.0,197.23264991801267,0.6162790697674418
4,36,0.1,3.0,2.0,640.0007662645032,0.6162790697674418
4,37,0.1,3.0,2.0,451.86600752682216,0.6162790697674418
4,38,0.1,3.0,2.0,417.2422639487293,0.6162790697674418
4,39,0.1,3.0,2.0,176.8368976412239,0.6162790697674418
4,40,0.1,3.0,2.0,427.21213561941806,0.6162790697674418
4,41,0.1,3.0,2.0,674.0657394291493,0.6162790697674418
4,42,0.1,3.0,2.0,421.75920587938924,0.6162790697674418
