x_col_pos,y_row_pos,x_col_vel,y_row_vel,x_col_acc,y_row_acc,space,r,fin,q,t,episode
2,4,2,3,0,-1,.,-1,False,-99.1,1,1
2,4,2,3,0,1,.,-1,False,-98.930943361,1,1
2,4,2,4,0,1,.,-1,False,-98.195149,2,1
2,4,2,5,-1,-1,.,-1,False,-98.92432390249,1,1
2,4,1,4,0,1,.,-1,False,-98.92432390249,1,1
2,4,1,4,1,1,.,-1,False,-99.0031891512241,1,1
2,4,2,5,0,1,.,-1,False,-99.0031891512241,1,1
2,4,2,5,1,-1,.,-1,False,-99.019,1,1
2,4,3,4,1,1,.,-1,False,-98.20899999999999,2,1
2,4,3,4,0,-1,.,-1,False,-98.93881,1,1
2,4,3,3,1,0,.,-1,False,-99.1,1,1
2,4,4,3,-1,-1,.,-1,False,-99.1,1,1
2,4,3,2,0,1,.,-1,False,-99.1,1,1
2,4,3,2,1,-1,.,-1,False,-99.1,1,1
2,4,4,1,-1,0,.,-1,False,-99.1,1,1
5,5,3,1,-1,0,S,-1,False,-99.1,1,1
5,5,2,1,-1,1,S,-1,False,-99.1,1,1
5,5,1,2,0,1,S,-1,False,-99.1,1,1
5,5,1,3,1,0,S,-1,False,-99.1,1,1
5,5,2,3,0,1,S,-1,False,-99.1,1,1
5,5,2,3,0,-1,S,-1,False,-99.1,1,1
5,5,2,2,1,0,S,-1,False,-99.1,1,1
5,5,3,2,0,0,S,-1,False,-99.1,1,1
5,5,3,2,1,1,S,-1,False,-99.1,1,1
5,5,4,3,0,-1,S,-1,False,-99.1,1,1
5,5,4,2,1,-1,S,-1,False,-99.1,1,1
5,5,5,1,1,-1,S,-1,False,-99.1,1,1
5,5,5,0,-1,-1,S,-1,False,-99.1,1,1
5,5,4,-1,0,-1,S,-1,False,-99.1,1,1
5,5,4,-2,-1,-1,S,-1,False,-99.1,1,1
5,5,3,-3,1,-1,S,-1,False,-99.1,1,1
5,5,4,-4,1,1,S,-1,False,-99.1,1,1
5,5,4,-4,1,0,S,-1,False,-99.1,1,1
5,5,5,-4,-1,0,S,-1,False,-99.019,1,1
5,5,4,-4,-1,1,S,-1,False,-99.019,1,1
5,5,3,-3,0,-1,S,-1,False,-99.019,1,1
5,5,3,-3,1,1,S,-1,False,-99.01171,1,1
5,5,3,-3,-1,0,S,-1,False,-99.1,1,1
5,5,2,-3,0,-1,S,-1,False,-99.1,1,1
5,5,2,-4,0,1,S,-1,False,-99.019,1,1
5,5,2,-3,1,-1,S,-1,False,-99.1,1,1
5,5,3,-4,1,1,S,-1,False,-99.1,1,1
5,5,4,-3,0,-1,S,-1,False,-99.1,1,1
5,5,4,-3,-1,1,S,-1,False,-99.1,1,1
5,5,3,-2,1,0,S,-1,False,-99.019,1,1
5,5,4,-2,1,1,S,-1,False,-99.1,1,1
5,5,5,-1,-1,0,S,-1,False,-99.019,1,1
5,5,4,-1,0,-1,S,-1,False,-98.20899999999999,2,1
5,5,4,-2,-1,-1,S,-1,False,-98.20105389999999,2,1
5,5,3,-3,1,-1,S,-1,False,-98.20170999999999,2,1
5,5,4,-4,0,1,S,-1,False,-99.019,1,1
5,5,4,-3,1,-1,S,-1,False,-99.01171,1,1
5,5,5,-4,1,-1,S,-1,False,-99.1,1,1
5,5,5,-5,1,0,S,-1,False,-99.1,1,1
5,5,5,-5,-1,0,S,-1,False,-99.1,1,1
5,5,4,-5,1,0,S,-1,False,-99.019,1,1
5,5,5,-5,0,0,S,-1,False,-99.019,1,1
5,5,5,-5,1,1,S,-1,False,-99.01171,1,1
5,5,5,-4,-1,1,S,-1,False,-99.01105390000001,1,1
5,5,4,-3,1,1,S,-1,False,-99.1,1,1
5,5,5,-2,-1,-1,S,-1,False,-99.01105390000001,1,1
5,5,4,-3,-1,1,S,-1,False,-98.20170999999999,2,1
5,5,3,-2,1,0,S,-1,False,-98.12881,2,1
5,5,3,-2,-1,0,S,-1,False,-99.1,1,1
5,5,2,-2,1,1,S,-1,False,-99.1,1,1
5,5,3,-1,-1,1,S,-1,False,-99.1,1,1
5,5,2,0,1,-1,S,-1,False,-99.019,1,1
5,5,3,-1,0,1,S,-1,False,-99.1,1,1
5,5,3,0,1,-1,S,-1,False,-98.93881,1,1
5,5,4,-1,1,1,S,-1,False,-99.019,1,1
5,5,5,0,1,1,S,-1,False,-99.019,1,1
5,5,5,1,0,-1,S,-1,False,-99.01171,1,1
5,5,5,0,-1,-1,S,-1,False,-98.12880999999999,2,1
5,5,4,-1,-1,0,S,-1,False,-99.019,1,1
5,5,3,-1,-1,0,S,-1,False,-99.1,1,1
5,5,2,-1,1,1,S,-1,False,-99.1,1,1
5,5,2,-1,1,1,S,-1,False,-98.1944929,2,1
5,5,3,0,1,1,S,-1,False,-99.1,1,1
5,5,4,1,1,1,S,-1,False,-99.1,1,1
5,5,5,2,0,1,S,-1,False,-99.1,1,1
5,5,5,3,-1,-1,S,-1,False,-99.019,1,1
5,5,4,2,0,0,S,-1,False,-99.019,1,1
5,5,4,2,1,-1,S,-1,False,-98.20105389999999,2,1
5,5,5,1,0,1,S,-1,False,-99.019,1,1
5,5,5,2,0,-1,S,-1,False,-99.019,1,1
5,5,5,2,-1,1,S,-1,False,-99.019,1,1
5,5,4,3,0,-1,S,-1,False,-98.20899999999999,2,1
5,5,4,3,-1,0,S,-1,False,-98.93881,1,1
5,5,4,3,0,1,S,-1,False,-98.93881,1,1
5,5,4,3,-1,0,S,-1,False,-98.144929,2,1
5,5,3,3,-1,-1,S,-1,False,-99.019,1,1
5,5,2,2,-1,-1,S,-1,False,-99.1,1,1
5,5,1,1,1,1,S,-1,False,-99.1,1,1
5,5,1,1,0,0,S,-1,False,-99.019,1,1
5,5,1,1,0,-1,S,-1,False,-99.01171,1,1
5,5,1,1,0,-1,S,-1,False,-98.210539,2,1
5,5,1,0,0,-1,S,-1,False,-99.1,1,1
5,5,1,-1,0,-1,S,-1,False,-99.1,1,1
5,5,1,-2,0,1,S,-1,False,-99.019,1,1
5,5,1,-1,0,-1,S,-1,False,-98.20170999999999,2,1
5,5,1,-2,1,-1,S,-1,False,-99.019,1,1
5,5,2,-3,-1,-1,S,-1,False,-99.1,1,1
5,5,1,-4,0,0,S,-1,False,-99.1,1,1
5,5,1,-4,1,-1,S,-1,False,-99.1,1,1
5,5,2,-5,1,0,S,-1,False,-99.1,1,1
5,5,3,-5,0,0,S,-1,False,-99.1,1,1
5,5,3,-5,-1,-1,S,-1,False,-99.019,1,1
5,5,2,-5,1,0,S,-1,False,-98.20899999999999,2,1
5,5,2,-5,1,0,S,-1,False,-97.39980999999999,3,1
5,5,3,-5,1,0,S,-1,False,-99.01171,1,1
5,5,4,-5,-1,-1,S,-1,False,-99.01105390000001,1,1
5,5,3,-5,-1,1,S,-1,False,-99.01171,1,1
5,5,2,-4,-1,0,S,-1,False,-99.019,1,1
5,5,1,-4,1,0,S,-1,False,-99.01171,1,1
5,5,2,-4,-1,0,S,-1,False,-98.1281539,2,1
5,5,1,-4,-1,0,S,-1,False,-99.1,1,1
5,5,0,-4,1,0,S,-1,False,-99.01105390000001,1,1
5,5,1,-4,0,-1,S,-1,False,-99.1,1,1
5,5,1,-5,-1,-1,S,-1,False,-99.1,1,1
5,5,0,-5,0,-1,S,-1,False,-99.1,1,1
5,5,0,-5,0,1,S,-1,False,-99.010994851,1,1
5,5,0,-4,1,1,S,-1,False,-99.1,1,1
5,5,1,-3,0,0,S,-1,False,-99.1,1,1
5,5,1,-3,-1,0,S,-1,False,-99.1,1,1
5,5,0,-3,-1,-1,S,-1,False,-99.1,1,1
5,5,-1,-4,0,-1,S,-1,False,-99.1,1,1
5,5,-1,-5,1,1,S,-1,False,-99.010994851,1,1
5,5,0,-4,-1,1,S,-1,False,-99.1,1,1
5,5,-1,-3,-1,0,S,-1,False,-99.1,1,1
5,5,-2,-3,0,1,S,-1,False,-99.1,1,1
5,5,-2,-2,0,-1,S,-1,False,-99.019,1,1
5,5,-2,-3,-1,0,S,-1,False,-99.019,1,1
5,5,-2,-3,0,0,S,-1,False,-99.01171,1,1
5,5,-2,-3,1,-1,S,-1,False,-99.019,1,1
5,5,-1,-4,0,0,S,-1,False,-99.019,1,1
5,5,-1,-4,-1,0,S,-1,False,-99.1,1,1
5,5,-2,-4,1,1,S,-1,False,-99.019,1,1
5,5,-1,-3,0,-1,S,-1,False,-99.01171,1,1
5,5,-1,-4,1,0,S,-1,False,-99.010994851,1,1
5,5,0,-4,-1,1,S,-1,False,-98.20105389999999,2,1
5,5,-1,-3,1,0,S,-1,False,-99.019,1,1
5,5,0,-3,1,0,S,-1,False,-99.019,1,1
5,5,0,-3,0,-1,S,-1,False,-98.938094851,1,1
5,5,0,-4,0,1,S,-1,False,-99.00442853659,1,1
5,5,0,-3,0,0,S,-1,False,-99.00442853659,1,1
5,5,0,-3,1,0,S,-1,False,-98.1361,2,1
5,5,1,-3,-1,0,S,-1,False,-98.122249,2,1
5,5,0,-3,1,0,S,-1,False,-97.254739,3,1
5,5,0,-3,1,1,S,-1,False,-99.01171,1,1
5,5,1,-2,0,1,S,-1,False,-98.0552539,2,1
5,5,1,-1,0,0,S,-1,False,-98.9381539,1,1
5,5,1,-1,0,-1,S,-1,False,-97.306511851,3,1
5,5,1,-2,-1,0,S,-1,False,-99.1,1,1
5,5,0,-2,1,1,S,-1,False,-99.1,1,1
5,5,0,-2,1,-1,S,-1,False,-98.93100241,1,1
5,5,1,-3,-1,0,S,-1,False,-97.16295061,3,1
5,5,0,-3,-1,1,S,-1,False,-99.1,1,1
5,5,-1,-2,1,-1,S,-1,False,-98.85292651,1,1
5,5,0,-3,1,-1,S,-1,False,-99.01105390000001,1,1
5,5,1,-4,-1,0,S,-1,False,-98.128094851,2,1
5,5,0,-4,1,0,S,-1,False,-98.04147704659,2,1
5,5,1,-4,0,0,S,-1,False,-98.12152853658999,2,1
5,5,1,-4,0,1,S,-1,False,-98.9309375682931,1,1
5,5,1,-4,1,1,S,-1,False,-99.019,1,1
5,5,2,-3,0,1,S,-1,False,-99.019,1,1
5,5,2,-3,1,-1,S,-1,False,-98.20899999999999,2,1
5,5,3,-4,0,1,S,-1,False,-98.9381539,1,1
5,5,3,-3,0,0,S,-1,False,-98.9381539,1,1
5,5,3,-3,1,0,S,-1,False,-98.9381539,1,1
5,5,3,-3,1,-1,S,-1,False,-97.31969289999999,3,1
5,5,3,-3,0,-1,S,-1,False,-98.12153385100001,2,1
5,5,3,-4,1,0,S,-1,False,-99.01171,1,1
5,5,4,-4,-1,1,S,-1,False,-97.975872361,2,1
5,5,3,-3,-1,1,S,-1,False,-99.019,1,1
5,5,2,-2,-1,0,S,-1,False,-98.924972851,1,1
5,5,1,-2,1,-1,S,-1,False,-98.05591000000001,2,1
5,5,2,-3,-1,1,S,-1,False,-98.93881,1,1
5,5,2,-3,-1,0,S,-1,False,-98.8446655549,1,1
5,5,1,-3,-1,-1,S,-1,False,-98.8446655549,1,1
5,5,1,-3,0,-1,S,-1,False,-98.9309375682931,1,1
5,5,1,-4,0,1,S,-1,False,-97.88250936636379,2,1
5,5,1,-3,1,1,S,-1,False,-98.8446655549,1,1
5,5,1,-3,1,-1,S,-1,False,-98.8446655549,1,1
5,5,1,-3,1,0,S,-1,False,-98.8446655549,1,1
5,5,1,-3,1,-1,S,-1,False,-97.89173285041001,2,1
5,5,2,-4,0,1,S,-1,False,-98.05591000000001,2,1
5,5,2,-3,-1,1,S,-1,False,-97.969901851,2,1
5,5,1,-2,0,1,S,-1,False,-97.10731457659,3,1
5,5,1,-1,-1,1,S,-1,False,-99.1,1,1
5,5,0,0,0,1,S,-1,False,-99.1,1,1
5,5,0,1,1,0,S,-1,False,-98.93894851,1,1
5,5,1,1,-1,-1,S,-1,False,-98.93894851,1,1
5,5,1,1,0,1,S,-1,False,-99.019,1,1
5,5,1,2,0,0,S,-1,False,-99.019,1,1
5,5,1,2,0,-1,S,-1,False,-98.93894851,1,1
5,5,1,1,1,0,S,-1,False,-99.019,1,1
5,5,2,1,0,0,S,-1,False,-99.019,1,1
5,5,2,1,-1,0,S,-1,False,-98.93894851,1,1
5,5,1,1,1,-1,S,-1,False,-99.01171,1,1
5,5,2,0,0,-1,S,-1,False,-98.937504361,1,1
5,5,2,-1,-1,-1,S,-1,False,-98.8396583118931,1,1
5,5,1,-2,-1,1,S,-1,False,-99.1,1,1
5,4,0,-1,-1,0,S,-1,False,-99.1,1,1
5,4,-1,-1,1,-1,S,-1,False,-99.1,1,1
5,4,0,-2,-1,1,S,-1,False,-99.019,1,1
5,4,-1,-1,1,0,S,-1,False,-99.019,1,1
5,4,0,-1,0,0,S,-1,False,-99.019,1,1
5,4,0,-1,-1,-1,S,-1,False,-99.1,1,1
5,4,-1,-2,0,1,S,-1,False,-99.01171,1,1
5,4,-1,-1,-1,-1,S,-1,False,-99.1,1,1
5,4,-2,-2,0,1,S,-1,False,-99.1,1,1
5,4,-2,-1,0,-1,S,-1,False,-99.019,1,1
5,4,-2,-2,0,1,S,-1,False,-98.20170999999999,2,1
5,4,-2,-1,-1,-1,S,-1,False,-99.1,1,1
5,4,-3,-2,-1,1,S,-1,False,-99.1,1,1
5,4,-4,-1,0,1,S,-1,False,-99.1,1,1
1,4,-4,0,1,1,.,-1,False,-99.1,1,1
1,4,-3,1,1,0,.,-1,False,-99.1,1,1
1,4,-3,1,0,1,.,-1,False,-99.1,1,1
1,4,-3,2,1,1,.,-1,False,-99.1,1,1
1,4,-2,3,1,1,.,-1,False,-99.1,1,1
1,4,-1,4,-1,1,.,-1,False,-99.1,1,1
1,4,-2,5,1,1,.,-1,False,-99.1,1,1
1,4,-1,5,-1,-1,.,-1,False,-99.1,1,1
1,4,-2,4,0,1,.,-1,False,-99.1,1,1
1,4,-2,4,-1,0,.,-1,False,-99.1,1,1
1,4,-3,4,0,1,.,-1,False,-99.1,1,1
1,4,-3,5,-1,0,.,-1,False,-99.1,1,1
1,4,-4,5,1,1,.,-1,False,-99.019,1,1
1,4,-3,5,-1,-1,.,-1,False,-99.1,1,1
1,4,-4,4,-1,-1,.,-1,False,-99.1,1,1
1,4,-5,3,-1,0,.,-1,False,-99.1,1,1
1,4,-5,3,0,1,.,-1,False,-99.1,1,1
1,4,-5,4,0,1,.,-1,False,-99.1,1,1
1,4,-5,5,0,-1,.,-1,False,-99.019,1,1
1,4,-5,4,-1,-1,.,-1,False,-99.019,1,1
1,4,-5,3,1,0,.,-1,False,-99.1,1,1
1,4,-4,3,-1,0,.,-1,False,-99.019,1,1
1,4,-5,3,0,1,.,-1,False,-98.20899999999999,2,1
1,4,-5,3,-1,-1,.,-1,False,-99.1,1,1
1,4,-5,2,-1,1,.,-1,False,-98.93881,1,1
1,4,-5,3,1,1,.,-1,False,-98.93881,1,1
1,4,-5,3,1,-1,.,-1,False,-99.1,1,1
1,4,-4,2,0,-1,.,-1,False,-99.1,1,1
1,4,-4,1,1,0,.,-1,False,-99.1,1,1
1,4,-4,1,-1,1,.,-1,False,-99.0044929,1,1
1,4,-5,2,1,0,.,-1,False,-99.0044929,1,1
1,4,-5,2,-1,1,.,-1,False,-97.983739,2,1
1,4,-5,3,-1,1,.,-1,False,-99.01171,1,1
1,4,-5,4,1,1,.,-1,False,-99.01171,1,1
1,4,-4,5,0,-1,.,-1,False,-99.019,1,1
1,4,-4,4,0,-1,.,-1,False,-99.01171,1,1
1,4,-4,3,1,1,.,-1,False,-99.019,1,1
1,4,-3,4,0,-1,.,-1,False,-99.1,1,1
1,4,-3,3,0,0,.,-1,False,-99.1,1,1
1,4,-3,3,1,0,.,-1,False,-99.019,1,1
1,4,-2,3,-1,-1,.,-1,False,-99.019,1,1
1,4,-3,2,1,0,.,-1,False,-99.1,1,1
1,4,-2,2,0,0,.,-1,False,-99.1,1,1
1,4,-2,2,-1,1,.,-1,False,-99.01171,1,1
1,4,-3,3,-1,1,.,-1,False,-99.01171,1,1
1,4,-3,3,1,-1,.,-1,False,-99.01105390000001,1,1
1,4,-2,2,0,-1,.,-1,False,-99.1,1,1
1,4,-2,1,-1,0,.,-1,False,-99.019,1,1
1,4,-3,1,0,0,.,-1,False,-99.019,1,1
1,4,-3,1,0,-1,.,-1,False,-99.1,1,1
1,4,-3,0,1,0,.,-1,False,-99.1,1,1
1,4,-2,0,-1,1,.,-1,False,-99.01171,1,1
1,4,-3,1,0,-1,.,-1,False,-98.20899999999999,2,1
1,4,-3,0,-1,1,.,-1,False,-99.010404361,1,1
1,4,-4,1,-1,1,.,-1,False,-98.02258012,2,1
1,4,-5,2,-1,1,.,-1,False,-97.10390161,3,1
1,4,-5,2,0,-1,.,-1,False,-99.1,1,1
1,4,-5,1,0,-1,.,-1,False,-99.1,1,1
1,4,-5,0,0,0,.,-1,False,-99.1,1,1
1,4,-5,0,-1,-1,.,-1,False,-99.1,1,1
1,4,-5,-1,-1,-1,.,-1,False,-99.1,1,1
1,4,-5,-1,0,0,.,-1,False,-99.019,1,1
1,4,-5,-1,0,-1,.,-1,False,-99.1,1,1
1,4,-5,-2,1,0,.,-1,False,-99.1,1,1
1,4,-5,-2,0,-1,.,-1,False,-99.1,1,1
1,4,-5,-3,-1,-1,.,-1,False,-99.1,1,1
1,4,-5,-3,0,-1,.,-1,False,-99.1,1,1
1,4,-5,-4,1,0,.,-1,False,-99.1,1,1
1,4,-5,-4,1,-1,.,-1,False,-99.1,1,1
1,4,-4,-5,-1,1,.,-1,False,-99.019,1,1
1,4,-5,-4,-1,-1,.,-1,False,-99.019,1,1
1,4,-5,-4,0,0,.,-1,False,-99.01171,1,1
1,4,-5,-4,0,0,.,-1,False,-98.1215929,2,1
1,4,-5,-4,-1,-1,.,-1,False,-98.2171,2,1
1,4,-5,-5,1,-1,.,-1,False,-99.01171,1,1
1,4,-4,-5,0,1,.,-1,False,-99.1,1,1
1,4,-4,-4,-1,0,.,-1,False,-98.930943361,1,1
1,4,-5,-4,-1,1,.,-1,False,-99.019,1,1
1,4,-5,-3,1,1,.,-1,False,-99.1,1,1
1,4,-4,-2,-1,0,.,-1,False,-99.019,1,1
1,4,-5,-2,-1,0,.,-1,False,-99.019,1,1
1,4,-5,-2,0,1,.,-1,False,-99.01171,1,1
1,4,-5,-1,1,0,.,-1,False,-99.01171,1,1
1,4,-5,-1,1,1,.,-1,False,-99.01105390000001,1,1
1,4,-5,-1,-1,1,.,-1,False,-99.019,1,1
1,4,-5,0,-1,1,.,-1,False,-99.019,1,1
1,4,-5,1,1,1,.,-1,False,-99.019,1,1
1,4,-4,2,0,1,.,-1,False,-99.01171,1,1
1,4,-4,3,-1,1,.,-1,False,-99.01171,1,1
1,4,-4,3,-1,0,.,-1,False,-98.05591000000001,2,1
1,4,-5,3,-1,0,.,-1,False,-98.12880999999999,2,1
1,4,-5,3,-1,1,.,-1,False,-98.1215929,2,1
1,4,-5,4,-1,0,.,-1,False,-99.01105390000001,1,1
1,4,-5,4,-1,-1,.,-1,False,-98.128094851,2,1
1,4,-5,4,-1,-1,.,-1,False,-97.2462287269,3,1
1,4,-5,3,1,-1,.,-1,False,-98.20105389999999,2,1
1,4,-4,2,1,0,.,-1,False,-99.01105390000001,1,1
1,4,-4,2,-1,0,.,-1,False,-98.83935114490001,1,1
1,4,-5,2,1,1,.,-1,False,-98.83935114490001,1,1
1,4,-5,2,-1,-1,.,-1,False,-98.83935114490001,1,1
1,4,-5,2,-1,0,.,-1,False,-98.83935114490001,1,1
1,4,-5,2,1,1,.,-1,False,-97.79476717531,2,1
1,4,-5,2,0,-1,.,-1,False,-98.20170999999999,2,1
1,4,-5,1,-1,-1,.,-1,False,-99.01171,1,1
1,4,-5,0,1,0,.,-1,False,-99.019,1,1
1,4,-4,0,1,0,.,-1,False,-99.01093639249,1,1
1,4,-3,0,-1,-1,.,-1,False,-99.1,1,1
1,4,-4,-1,0,-1,.,-1,False,-99.01171,1,1
1,4,-4,-2,1,0,.,-1,False,-99.01171,1,1
1,4,-4,-2,1,-1,.,-1,False,-99.1,1,1
1,4,-3,-3,0,1,.,-1,False,-99.1,1,1
1,4,-3,-2,-1,0,.,-1,False,-99.01105390000001,1,1
1,4,-4,-2,0,0,.,-1,False,-99.01105390000001,1,1
1,4,-4,-2,-1,-1,.,-1,False,-99.019,1,1
1,4,-5,-3,0,0,.,-1,False,-99.019,1,1
1,4,-5,-3,0,1,.,-1,False,-99.01105390000001,1,1
1,4,-5,-2,-1,0,.,-1,False,-98.1281539,2,1
1,4,-5,-2,0,0,.,-1,False,-98.931533851,1,1
1,4,-5,-2,1,1,.,-1,False,-99.01105390000001,1,1
1,4,-4,-1,1,1,.,-1,False,-99.01093639249,1,1
1,4,-3,0,1,0,.,-1,False,-98.20093639249,2,1
1,4,-3,0,1,-1,.,-1,False,-99.1,1,1
1,4,-2,-1,1,1,.,-1,False,-99.1,1,1
1,4,-1,0,-1,1,.,-1,False,-99.01171,1,1
1,4,-2,1,0,1,.,-1,False,-99.01105390000001,1,1
1,4,-2,2,-1,1,.,-1,False,-98.121533851,2,1
1,4,-3,3,1,1,.,-1,False,-99.019,1,1
1,4,-2,4,1,-1,.,-1,False,-99.1,1,1
1,4,-1,3,1,-1,.,-1,False,-99.1,1,1
1,4,0,2,1,-1,.,-1,False,-99.1,1,1
2,5,1,1,0,0,.,-1,False,-99.1,1,1
2,5,1,1,1,-1,.,-1,False,-99.1,1,1
4,5,2,0,1,-1,.,-1,False,-99.1,1,1
4,5,3,-1,1,-1,.,-1,False,-99.1,1,1
4,5,4,-2,-1,-1,.,-1,False,-99.1,1,1
4,5,3,-3,-1,1,.,-1,False,-99.1,1,1
4,5,2,-2,0,0,.,-1,False,-99.1,1,1
4,5,2,-2,-1,-1,.,-1,False,-99.1,1,1
4,5,1,-3,1,-1,.,-1,False,-99.1,1,1
4,5,1,-3,-1,0,.,-1,False,-99.019,1,1
4,5,1,-3,-1,-1,.,-1,False,-99.1,1,1
4,5,0,-4,0,-1,.,-1,False,-99.1,1,1
4,5,0,-5,1,0,.,-1,False,-99.1,1,1
4,5,1,-5,1,0,.,-1,False,-99.1,1,1
4,5,2,-5,1,-1,.,-1,False,-99.1,1,1
4,5,3,-5,1,-1,.,-1,False,-99.1,1,1
4,5,4,-5,-1,-1,.,-1,False,-99.019,1,1
4,5,3,-5,1,0,.,-1,False,-99.01171,1,1
4,5,4,-5,0,1,.,-1,False,-99.1,1,1
4,5,4,-4,0,1,.,-1,False,-99.1,1,1
4,5,4,-4,1,1,.,-1,False,-99.1,1,1
4,5,5,-3,-1,-1,.,-1,False,-99.019,1,1
4,5,4,-4,0,0,.,-1,False,-99.019,1,1
4,5,4,-4,-1,1,.,-1,False,-99.019,1,1
4,5,3,-3,0,0,.,-1,False,-99.019,1,1
4,5,3,-3,1,1,.,-1,False,-99.019,1,1
4,5,4,-2,-1,-1,.,-1,False,-98.20170999999999,2,1
4,5,3,-3,0,0,.,-1,False,-98.12881,2,1
4,5,3,-3,1,0,.,-1,False,-99.1,1,1
4,5,4,-3,0,0,.,-1,False,-99.1,1,1
4,5,4,-3,1,-1,.,-1,False,-99.1,1,1
4,5,5,-4,-1,-1,.,-1,False,-99.01171,1,1
4,5,4,-5,0,-1,.,-1,False,-99.01171,1,1
